Timestamp,CPU%,MemUsage,NetIO,BlockIO,PIDs,VirtuaUsers
2,2.29,0.14,11.8GB / 58.5MB,2.90,16,8
2,1.05,0.14,11.8GB / 58.6MB,2.90,16,8
2,1.16,0.14,11.8GB / 58.6MB,3.00,16,8
2,0.95,0.14,11.8GB / 58.7MB,3.00,16,8
2,1.42,0.14,11.8GB / 58.8MB,3.00,16,8
3,2.21,0.14,11.8GB / 58.9MB,3.00,16,8
3,0.97,0.14,11.8GB / 59MB,3.10,16,8
3,2.41,0.14,11.8GB / 59.1MB,3.10,16,8
3,2.66,0.14,11.8GB / 59.3MB,3.10,16,8
3,2.70,0.14,11.8GB / 59.5MB,3.10,16,8
3,1.89,0.14,11.8GB / 59.6MB,3.10,16,8
3,0.55,0.14,11.8GB / 59.6MB,3.20,16,8
3,0.75,0.14,11.8GB / 59.7MB,3.20,16,8
3,0.71,0.14,11.8GB / 59.7MB,3.20,16,8
3,0.58,0.14,11.8GB / 59.8MB,3.20,16,8
3,0.65,0.14,11.8GB / 59.8MB,3.30,16,8
3,0.86,0.14,11.8GB / 59.9MB,3.30,16,8
3,1.47,0.14,11.8GB / 60MB,3.30,16,8
3,1.22,0.14,11.8GB / 60MB,3.40,16,8
3,0.65,0.14,11.8GB / 60.1MB,3.40,16,8
3,0.54,0.14,11.8GB / 60.1MB,3.40,16,8
3,0.57,0.14,11.8GB / 60.2MB,3.40,16,8
3,0.93,0.14,11.8GB / 60.3MB,3.50,16,8
3,0.99,0.14,11.8GB / 60.3MB,3.50,16,8
3,0.87,0.14,11.8GB / 60.4MB,3.50,16,8
3,0.67,0.15,11.8GB / 60.5MB,3.50,16,8
3,1.01,0.15,11.8GB / 60.5MB,3.60,16,8
3,1.08,0.15,11.8GB / 60.6MB,3.60,16,8
3,0.99,0.15,11.8GB / 60.7MB,3.60,16,8
3,1.12,0.15,11.8GB / 60.8MB,3.60,16,8
3,1.15,0.15,11.8GB / 60.8MB,3.70,16,8
3,1.46,0.15,11.8GB / 60.9MB,3.70,16,8
3,1.34,0.15,11.8GB / 61MB,3.70,16,8
3,1.10,0.15,11.8GB / 61.1MB,3.70,16,8
4,1.20,0.15,11.8GB / 61.2MB,3.80,16,8
4,1.21,0.15,11.8GB / 61.3MB,3.80,16,8
4,1.21,0.15,11.8GB / 61.4MB,3.80,16,8
4,1.08,0.15,11.8GB / 61.4MB,3.80,16,8
4,1.25,0.15,11.8GB / 61.5MB,3.80,16,8
4,2.14,0.15,11.8GB / 61.7MB,3.90,16,8
4,1.30,0.15,11.8GB / 61.8MB,3.90,16,8
4,1.34,0.15,11.8GB / 61.9MB,3.90,16,8
4,1.48,0.15,11.8GB / 62MB,3.90,16,8
4,1.48,0.15,11.8GB / 62.1MB,4.00,16,8
4,1.47,0.15,11.8GB / 62.2MB,4.00,16,8
4,1.53,0.15,11.8GB / 62.3MB,4.00,16,8
4,1.35,0.15,11.8GB / 62.4MB,4.00,16,8
4,1.61,0.15,11.8GB / 62.5MB,4.00,16,8
4,1.54,0.15,11.8GB / 62.6MB,4.10,16,8
4,1.59,0.15,11.8GB / 62.7MB,4.10,16,8
4,1.41,0.15,11.8GB / 62.8MB,4.10,16,8
4,1.21,0.15,11.8GB / 62.9MB,4.10,16,8
4,2.03,0.15,11.8GB / 63MB,4.10,16,8
4,1.09,0.15,11.8GB / 63.1MB,4.10,16,8
4,1.34,0.15,11.8GB / 63.2MB,4.20,17,8
4,1.59,0.15,11.8GB / 63.3MB,4.20,16,8
4,1.45,0.15,11.8GB / 63.4MB,4.20,16,8
4,1.53,0.15,11.8GB / 63.5MB,4.20,16,8
4,2.21,0.15,11.8GB / 63.7MB,4.20,16,8
4,2.46,0.15,11.8GB / 63.8MB,4.20,16,8
4,2.53,0.15,11.8GB / 64MB,4.20,16,8
4,2.51,0.15,11.8GB / 64.2MB,4.20,16,8
4,2.49,0.15,11.8GB / 64.3MB,4.30,16,8
4,1.19,0.16,11.8GB / 64.4MB,4.30,16,8
4,0.86,0.15,11.8GB / 64.5MB,4.30,16,8
5,0.63,0.16,11.8GB / 64.6MB,4.30,16,8
5,0.75,0.16,11.8GB / 64.6MB,4.40,16,8
5,0.68,0.16,11.8GB / 64.7MB,4.40,16,8
5,1.05,0.16,11.8GB / 64.7MB,4.40,16,8
5,0.61,0.16,11.8GB / 64.8MB,4.40,16,8
5,0.83,0.16,11.8GB / 64.9MB,4.50,16,8
5,1.08,0.16,11.8GB / 64.9MB,4.50,16,8
5,1.29,0.16,11.8GB / 65MB,4.50,16,8
5,0.65,0.16,11.8GB / 65.1MB,4.60,16,8
5,0.73,0.16,11.8GB / 65.1MB,4.60,17,8
5,1.04,0.16,11.8GB / 65.2MB,4.60,16,8
5,0.95,0.16,11.8GB / 65.3MB,4.60,16,8
5,1.04,0.16,11.8GB / 65.3MB,4.70,16,8
5,0.88,0.16,11.8GB / 65.4MB,4.70,16,8
5,1.01,0.16,11.8GB / 65.5MB,4.70,16,8
5,1.07,0.16,11.8GB / 65.6MB,4.70,16,8
5,0.84,0.16,11.8GB / 65.6MB,4.80,16,8
5,0.91,0.16,11.8GB / 65.7MB,4.80,16,8
5,0.95,0.16,11.8GB / 65.8MB,4.80,16,8
5,1.00,0.16,11.8GB / 65.8MB,4.80,16,8
5,1.17,0.16,11.8GB / 65.9MB,4.90,16,8
5,1.44,0.16,11.8GB / 66MB,4.90,16,8
5,1.14,0.16,11.8GB / 66.1MB,4.90,16,8
5,1.33,0.16,11.8GB / 66.2MB,4.90,16,8
5,1.34,0.16,11.8GB / 66.3MB,5.00,16,8
5,1.27,0.16,11.8GB / 66.4MB,5.00,16,8
5,1.09,0.16,11.8GB / 66.5MB,5.00,16,8
5,1.23,0.16,11.8GB / 66.6MB,5.00,16,8
5,1.06,0.16,11.8GB / 66.6MB,5.00,16,8
6,1.46,0.16,11.8GB / 66.7MB,5.10,16,8
6,1.98,0.16,11.8GB / 66.9MB,5.10,16,8
6,1.24,0.16,11.8GB / 67MB,5.10,16,8
6,1.32,0.16,11.8GB / 67.1MB,5.10,16,8
6,1.16,0.16,11.8GB / 67.2MB,5.10,16,8
6,1.36,0.16,11.8GB / 67.3MB,5.20,16,8
6,1.29,0.16,11.8GB / 67.4MB,5.20,16,8
6,1.39,0.16,11.8GB / 67.5MB,5.20,16,8
6,1.32,0.16,11.8GB / 67.6MB,5.20,16,8
6,1.04,0.16,11.8GB / 67.7MB,5.20,16,8
6,1.89,0.16,11.8GB / 67.7MB,5.20,16,8
6,1.90,0.16,11.8GB / 67.9MB,5.30,16,8
6,1.43,0.16,11.8GB / 68MB,5.30,16,8
6,1.98,0.16,11.8GB / 68.1MB,5.30,16,8
6,1.41,0.16,11.8GB / 68.2MB,5.30,16,8
6,1.47,0.16,11.8GB / 68.3MB,5.30,16,8
6,2.09,0.16,11.8GB / 68.4MB,5.30,16,8
6,0.85,0.16,11.8GB / 68.5MB,5.40,16,8
6,2.55,0.16,11.8GB / 68.7MB,5.40,16,8
6,2.58,0.16,11.8GB / 68.8MB,5.40,16,8
6,2.51,0.16,11.8GB / 69MB,5.40,16,8
6,2.54,0.16,11.8GB / 69.2MB,5.40,16,8
6,2.57,0.16,11.8GB / 69.3MB,5.40,16,8
6,0.76,0.16,11.8GB / 69.4MB,5.40,16,8
6,0.74,0.16,11.8GB / 69.5MB,5.50,16,8
6,0.69,0.16,11.8GB / 69.5MB,5.50,16,8
6,0.66,0.16,11.8GB / 69.6MB,5.50,16,8
6,0.93,0.16,11.8GB / 69.6MB,5.60,16,8
6,0.83,0.16,11.8GB / 69.7MB,5.60,16,8
6,0.70,0.16,11.8GB / 69.7MB,5.60,16,8
7,1.38,0.17,11.8GB / 69.8MB,5.60,16,8
7,1.19,0.16,11.8GB / 69.9MB,5.70,16,8
7,0.91,0.17,11.8GB / 70MB,5.70,16,8
7,0.57,0.16,11.8GB / 70MB,5.70,16,8
7,0.82,0.17,11.8GB / 70.1MB,5.70,16,8
7,0.99,0.17,11.8GB / 70.2MB,5.80,16,8
7,1.01,0.17,11.8GB / 70.2MB,5.80,16,8
7,1.01,0.17,11.8GB / 70.3MB,5.80,16,8
7,0.89,0.17,11.8GB / 70.4MB,5.80,16,8
7,0.92,0.17,11.8GB / 70.5MB,5.90,16,8
7,1.55,0.17,11.8GB / 70.6MB,5.90,16,8
7,0.94,0.17,11.8GB / 70.6MB,5.90,16,8
7,1.08,0.17,11.8GB / 70.7MB,5.90,16,8
7,1.02,0.17,11.8GB / 70.8MB,6.00,16,8
7,1.20,0.17,11.8GB / 70.9MB,6.00,16,8
7,1.25,0.17,11.8GB / 71MB,6.00,16,8
7,1.39,0.17,11.8GB / 71.1MB,6.00,16,8
7,1.25,0.17,11.8GB / 71.2MB,6.10,16,8
7,1.07,0.17,11.8GB / 71.2MB,6.10,16,8
7,1.14,0.17,11.8GB / 71.3MB,6.10,16,8
7,1.30,0.17,11.8GB / 71.4MB,6.10,16,8
7,1.16,0.17,11.8GB / 71.5MB,6.10,16,8
7,1.14,0.17,11.8GB / 71.6MB,6.20,16,8
7,1.21,0.17,11.8GB / 71.7MB,6.20,16,8
7,1.65,0.17,11.8GB / 71.8MB,6.20,16,8
7,1.96,0.17,11.8GB / 71.9MB,6.20,16,8
7,1.31,0.17,11.8GB / 72MB,6.30,16,8
7,1.38,0.17,11.8GB / 72.1MB,6.30,16,8
7,1.38,0.17,11.8GB / 72.2MB,6.30,16,8
7,1.16,0.17,11.8GB / 72.3MB,6.30,16,8
8,1.45,0.17,11.8GB / 72.4MB,6.30,16,8
8,1.54,0.17,11.8GB / 72.5MB,6.30,16,8
8,1.43,0.17,11.8GB / 72.6MB,6.40,16,8
8,1.16,0.17,11.8GB / 72.7MB,6.40,16,8
8,1.57,0.17,11.8GB / 72.8MB,6.40,16,8
8,1.84,0.17,11.8GB / 72.9MB,6.40,16,8
8,1.67,0.17,11.8GB / 73.1MB,6.40,16,8
8,1.95,0.17,11.8GB / 73.2MB,6.40,16,8
8,1.41,0.17,11.8GB / 73.3MB,6.50,16,8
8,1.05,0.17,11.8GB / 73.3MB,6.50,16,8
8,1.80,0.17,11.8GB / 73.5MB,6.50,16,8
8,1.91,0.17,11.8GB / 73.6MB,6.50,16,8
8,1.32,0.17,11.8GB / 73.7MB,6.50,16,8
8,2.51,0.17,11.8GB / 73.8MB,6.50,16,8
8,2.11,0.17,11.8GB / 74MB,6.50,16,8
8,2.32,0.17,11.8GB / 74.2MB,6.50,16,8
8,2.44,0.17,11.8GB / 74.3MB,6.60,16,8
8,2.50,0.17,11.8GB / 74.5MB,6.60,16,8
8,0.56,0.17,11.8GB / 74.6MB,6.60,16,8
8,0.60,0.17,11.8GB / 74.6MB,6.60,16,8
8,0.60,0.17,11.8GB / 74.7MB,6.60,16,8
8,0.46,0.17,11.8GB / 74.7MB,6.70,16,8
8,0.86,0.17,11.8GB / 74.8MB,6.70,16,8
8,0.88,0.17,11.8GB / 74.8MB,6.70,16,8
8,0.80,0.17,11.8GB / 74.9MB,6.80,16,8
8,0.64,0.17,11.8GB / 75MB,6.80,16,8
8,0.99,0.17,11.8GB / 75.1MB,6.80,16,8
8,1.18,0.17,11.8GB / 75.1MB,6.80,16,8
8,0.74,0.17,11.8GB / 75.2MB,6.90,16,8
8,0.77,0.17,11.8GB / 75.2MB,6.90,16,8
9,0.96,0.17,11.8GB / 75.3MB,6.90,16,8
9,1.05,0.17,11.8GB / 75.4MB,6.90,16,8
9,0.92,0.17,11.8GB / 75.5MB,7.00,16,8
9,0.99,0.17,11.8GB / 75.5MB,7.00,16,8
9,1.05,0.17,11.8GB / 75.6MB,7.00,16,8
9,0.94,0.17,11.8GB / 75.7MB,7.00,16,8
9,1.08,0.17,11.8GB / 75.7MB,7.10,16,8
9,0.91,0.17,11.8GB / 75.8MB,7.10,16,8
9,0.98,0.17,11.8GB / 75.9MB,7.10,16,8
9,0.92,0.17,11.8GB / 76MB,7.10,16,8
9,1.13,0.17,11.8GB / 76MB,7.10,16,8
9,1.20,0.17,11.8GB / 76.1MB,7.20,16,8
9,1.17,0.17,11.8GB / 76.2MB,7.20,16,8
9,1.48,0.17,11.8GB / 76.3MB,7.20,16,8
9,1.11,0.18,11.8GB / 76.4MB,7.20,16,8
9,1.42,0.17,11.8GB / 76.5MB,7.30,16,8
9,1.32,0.18,11.8GB / 76.6MB,7.30,16,8
9,1.18,0.18,11.8GB / 76.7MB,7.30,16,8
9,1.25,0.17,11.8GB / 76.8MB,7.30,16,8
9,1.39,0.18,11.8GB / 76.9MB,7.30,16,8
9,1.58,0.18,11.8GB / 77MB,7.40,16,8
9,2.15,0.18,11.8GB / 77.1MB,7.40,16,8
9,1.28,0.18,11.8GB / 77.2MB,7.40,16,8
9,1.32,0.18,11.8GB / 77.3MB,7.40,16,8
9,1.16,0.18,11.8GB / 77.4MB,7.40,16,8
9,1.44,0.18,11.8GB / 77.5MB,7.50,16,8
9,1.46,0.18,11.8GB / 77.6MB,7.50,16,8
9,1.54,0.18,11.8GB / 77.7MB,7.50,16,8
9,1.40,0.18,11.8GB / 77.8MB,7.50,16,8
10,0.93,0.18,11.8GB / 77.9MB,7.50,16,8
10,1.65,0.18,11.8GB / 78MB,7.50,16,8
10,1.76,0.18,11.8GB / 78.1MB,7.60,16,8
10,1.97,0.18,11.8GB / 78.3MB,7.60,16,8
10,2.02,0.18,11.8GB / 78.4MB,7.60,16,8
10,1.41,0.18,11.8GB / 78.5MB,7.60,16,8
10,1.48,0.18,11.8GB / 78.6MB,7.60,16,8
10,1.97,0.18,11.8GB / 78.7MB,7.60,16,8
10,1.43,0.18,11.8GB / 78.8MB,7.70,16,8
10,2.02,0.18,11.8GB / 78.9MB,7.70,16,8
10,2.32,0.18,11.8GB / 79.1MB,7.70,16,8
10,2.55,0.18,11.8GB / 79.2MB,7.70,16,8
10,2.42,0.18,11.8GB / 79.4MB,7.70,16,8
10,2.56,0.18,11.8GB / 79.6MB,7.70,16,8
10,2.33,0.18,11.8GB / 79.8MB,7.70,16,8
10,1.03,0.16,11.8GB / 79.8MB,7.80,15,8
10,0.64,0.16,11.8GB / 79.9MB,7.80,15,8
10,0.75,0.13,11.8GB / 79.9MB,7.80,13,8
10,0.85,0.11,11.8GB / 79.9MB,7.80,12,8
10,0.59,0.11,11.8GB / 80MB,7.80,12,8
10,0.66,0.11,11.8GB / 80MB,7.90,12,8
10,0.62,0.11,11.8GB / 80.1MB,7.90,12,8
10,0.63,0.11,11.8GB / 80.1MB,7.90,12,8
10,0.59,0.11,11.8GB / 80.1MB,7.90,12,8
10,0.91,0.11,11.8GB / 80.2MB,7.90,12,8
10,1.33,0.06,11.8GB / 80.2MB,8.00,9,8
10,0.42,0.06,11.8GB / 80.3MB,8.00,9,8
10,0.40,0.06,11.8GB / 80.3MB,8.00,9,8
10,0.00,0.04,11.8GB / 80.3MB,8.00,8,8
10,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
10,0.01,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.00,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.01,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.01,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.01,0.04,11.8GB / 80.3MB,8.00,7,8
11,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.00,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.01,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.01,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.01,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.01,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.01,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.01,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.01,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.01,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.01,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.10,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.20,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.20,7,8
12,0.01,0.04,11.8GB / 80.3MB,8.20,7,8
12,0.02,0.04,11.8GB / 80.3MB,8.20,7,8
12,0.04,0.04,11.8GB / 80.3MB,8.20,8,8
0,1.60,0.00,11.8GB / 81MB,0.00,24,16
0,1.24,0.00,11.8GB / 81MB,0.00,24,16
0,0.76,0.01,11.8GB / 81.1MB,0.00,24,16
0,2.73,0.02,11.8GB / 81.2MB,0.10,24,16
0,1.97,0.02,11.8GB / 81.3MB,0.10,24,16
0,2.30,0.03,11.8GB / 81.5MB,0.20,24,16
0,2.19,0.04,11.8GB / 81.6MB,0.20,24,16
0,2.20,0.04,11.8GB / 81.8MB,0.30,24,16
0,1.86,0.05,11.8GB / 81.9MB,0.30,24,16
0,1.99,0.05,11.8GB / 82MB,0.40,24,16
0,0.65,0.06,11.8GB / 82MB,0.40,24,16
0,1.53,0.06,11.8GB / 82.1MB,0.50,24,16
0,2.21,0.06,11.8GB / 82.2MB,0.50,24,16
0,1.54,0.07,11.8GB / 82.3MB,0.60,24,16
0,2.08,0.07,11.8GB / 82.5MB,0.60,24,16
1,2.44,0.07,11.8GB / 82.6MB,0.70,24,16
1,1.17,0.08,11.8GB / 82.7MB,0.70,24,16
1,1.18,0.08,11.8GB / 82.8MB,0.70,24,16
1,1.33,0.08,11.8GB / 82.9MB,0.80,24,16
1,1.58,0.08,11.8GB / 83MB,0.80,24,16
1,0.98,0.08,11.8GB / 83.1MB,0.80,24,16
1,0.80,0.09,11.8GB / 83.1MB,0.90,24,16
1,1.06,0.09,11.8GB / 83.2MB,0.90,24,16
1,1.12,0.09,11.8GB / 83.3MB,0.90,24,16
1,2.52,0.09,11.8GB / 83.5MB,1.00,24,16
1,2.36,0.10,11.8GB / 83.6MB,1.00,24,16
1,0.71,0.10,11.8GB / 83.7MB,1.00,24,16
1,0.82,0.10,11.8GB / 83.7MB,1.10,24,16
1,0.98,0.10,11.8GB / 83.8MB,1.10,24,16
1,0.79,0.10,11.8GB / 83.8MB,1.10,24,16
1,1.20,0.10,11.8GB / 83.9MB,1.10,24,16
1,1.68,0.11,11.8GB / 84.1MB,1.20,24,16
1,1.64,0.11,11.8GB / 84.2MB,1.20,24,16
1,1.20,0.11,11.8GB / 84.3MB,1.20,24,16
1,1.45,0.11,11.8GB / 84.4MB,1.30,25,16
1,1.23,0.11,11.8GB / 84.4MB,1.30,24,16
1,1.53,0.12,11.8GB / 84.6MB,1.40,24,16
1,0.87,0.12,11.8GB / 84.6MB,1.40,24,16
1,1.10,0.12,11.8GB / 84.7MB,1.50,24,16
1,1.14,0.12,11.8GB / 84.8MB,1.50,24,16
1,0.74,0.12,11.8GB / 84.8MB,1.50,24,16
1,0.76,0.12,11.8GB / 84.9MB,1.60,24,16
1,0.89,0.13,11.8GB / 85MB,1.60,24,16
1,1.05,0.13,11.8GB / 85.1MB,1.60,24,16
2,1.30,0.13,11.8GB / 85.2MB,1.70,24,16
2,1.41,0.13,11.8GB / 85.3MB,1.70,24,16
2,1.29,0.13,11.8GB / 85.3MB,1.80,24,16
2,0.95,0.13,11.8GB / 85.4MB,1.80,24,16
2,0.95,0.14,11.8GB / 85.5MB,1.80,24,16
2,1.74,0.14,11.8GB / 85.6MB,1.90,24,16
2,2.01,0.14,11.8GB / 85.7MB,1.90,24,16
2,2.69,0.14,11.8GB / 85.9MB,2.00,24,16
2,2.53,0.14,11.8GB / 86MB,2.00,24,16
2,2.33,0.15,11.8GB / 86.2MB,2.10,24,16
2,2.45,0.15,11.8GB / 86.3MB,2.10,24,16
2,2.51,0.15,11.8GB / 86.5MB,2.20,24,16
2,2.40,0.15,11.8GB / 86.6MB,2.20,24,16
2,1.96,0.16,11.8GB / 86.8MB,2.30,24,16
2,2.70,0.16,11.8GB / 86.9MB,2.30,24,16
2,2.99,0.16,11.8GB / 87.1MB,2.40,24,16
2,2.74,0.16,11.8GB / 87.2MB,2.40,24,16
2,1.74,0.16,11.8GB / 87.4MB,2.50,24,16
2,1.48,0.16,11.8GB / 87.5MB,2.50,24,16
2,1.00,0.17,11.8GB / 87.5MB,2.50,24,16
2,0.86,0.17,11.8GB / 87.6MB,2.50,25,16
2,1.41,0.17,11.8GB / 87.7MB,2.60,24,16
2,2.33,0.17,11.8GB / 87.8MB,2.60,24,16
2,2.37,0.16,11.8GB / 88MB,2.60,24,16
2,0.89,0.16,11.8GB / 88MB,2.70,24,16
2,1.22,0.16,11.8GB / 88.1MB,2.70,24,16
2,1.18,0.16,11.8GB / 88.2MB,2.80,24,16
2,1.65,0.16,11.8GB / 88.3MB,2.80,24,16
2,1.24,0.16,11.8GB / 88.4MB,2.80,24,16
2,1.07,0.16,11.8GB / 88.5MB,2.90,24,16
2,1.40,0.16,11.8GB / 88.6MB,2.90,24,16
3,1.22,0.16,11.8GB / 88.7MB,2.90,24,16
3,1.27,0.16,11.8GB / 88.8MB,3.00,24,16
