Timestamp,CPU%,MemUsage,NetIO,BlockIO,PIDs,VirtuaUsers
6,557.96,768.00,12GB / 248MB,0.00,16,8
6,572.06,768.00,12GB / 249MB,512.00,16,8
6,564.53,768.00,12GB / 250MB,0.00,16,8
6,543.25,768.00,12GB / 251MB,0.00,16,8
6,578.60,778.24,12GB / 253MB,341.33,16,8
6,559.32,778.24,12GB / 254MB,0.00,16,8
6,546.88,778.24,12GB / 255MB,0.00,16,8
6,576.46,778.24,12GB / 257MB,512.00,16,8
6,563.50,778.24,12GB / 258MB,0.00,16,8
6,554.83,778.24,12GB / 259MB,0.00,16,8
6,561.60,778.24,12GB / 260MB,512.00,16,8
6,593.27,798.72,12GB / 262MB,0.00,17,8
6,542.93,788.48,12GB / 263MB,512.00,16,8
6,538.04,788.48,12GB / 264MB,0.00,16,8
6,548.14,788.48,12GB / 266MB,512.00,16,8
6,537.24,788.48,12GB / 267MB,0.00,16,8
6,532.74,788.48,12GB / 268MB,0.00,16,8
6,550.02,788.48,12GB / 270MB,512.00,16,8
7,537.22,798.72,12GB / 271MB,0.00,16,8
7,526.85,798.72,12GB / 272MB,0.00,16,8
7,554.22,798.72,12GB / 274MB,512.00,16,8
7,541.64,798.72,12GB / 275MB,0.00,16,8
7,525.57,798.72,12GB / 276MB,512.00,16,8
7,549.94,798.72,12GB / 278MB,0.00,16,8
7,543.40,798.72,12GB / 279MB,512.00,16,8
7,531.90,798.72,12GB / 281MB,0.00,16,8
7,551.14,808.96,12GB / 282MB,0.00,16,8
7,546.50,808.96,12GB / 283MB,512.00,16,8
7,532.03,808.96,12GB / 285MB,0.00,16,8
7,553.59,808.96,12GB / 286MB,512.00,16,8
7,539.16,808.96,12GB / 287MB,0.00,16,8
7,540.08,808.96,12GB / 289MB,0.00,16,8
7,556.28,808.96,12GB / 290MB,512.00,16,8
7,542.34,808.96,12GB / 291MB,0.00,16,8
7,535.39,819.20,12GB / 293MB,512.00,16,8
7,547.76,819.20,12GB / 294MB,0.00,16,8
7,547.87,819.20,12GB / 295MB,0.00,16,8
7,538.59,819.20,12GB / 297MB,512.00,16,8
7,540.14,819.20,12GB / 298MB,0.00,16,8
7,553.02,819.20,12GB / 299MB,512.00,16,8
7,539.46,819.20,12GB / 301MB,0.00,16,8
7,562.48,870.40,12GB / 302MB,0.00,17,8
7,567.41,839.68,12GB / 303MB,512.00,17,8
7,574.22,911.36,12GB / 304MB,0.00,17,8
7,584.24,921.60,12GB / 306MB,512.00,17,8
7,623.05,931.84,12GB / 307MB,0.00,17,8
7,588.11,942.08,12GB / 308MB,512.00,17,8
7,599.98,983.04,12GB / 310MB,0.00,17,8
8,561.68,942.08,12GB / 311MB,512.00,16,8
8,543.30,952.32,12GB / 312MB,0.00,16,8
8,571.73,952.32,12GB / 314MB,512.00,16,8
8,562.23,952.32,12GB / 315MB,0.00,16,8
8,554.16,952.32,12GB / 316MB,0.00,16,8
8,581.34,952.32,12GB / 317MB,512.00,16,8
8,563.92,952.32,12GB / 319MB,0.00,16,8
8,554.56,952.32,12GB / 320MB,512.00,16,8
8,576.76,962.56,12GB / 321MB,0.00,16,8
8,566.53,962.56,12GB / 323MB,0.00,16,8
8,555.80,962.56,12GB / 324MB,512.00,16,8
8,561.29,962.56,12GB / 325MB,0.00,16,8
8,572.81,962.56,12GB / 327MB,512.00,16,8
8,558.04,962.56,12GB / 328MB,0.00,16,8
8,553.84,962.56,12GB / 329MB,0.00,16,8
8,573.04,972.80,12GB / 330MB,512.00,16,8
8,564.08,972.80,12GB / 332MB,0.00,16,8
8,544.66,972.80,12GB / 333MB,0.00,16,8
8,572.19,972.80,12GB / 334MB,512.00,16,8
8,556.78,972.80,12GB / 336MB,0.00,16,8
8,541.71,972.80,12.1GB / 337MB,512.00,16,8
8,574.53,972.80,12.1GB / 338MB,0.00,16,8
8,552.98,972.80,12.1GB / 340MB,512.00,16,8
8,540.13,972.80,12.1GB / 341MB,0.00,16,8
8,571.45,972.80,12.1GB / 342MB,0.00,16,8
8,560.48,983.04,12.1GB / 343MB,512.00,16,8
8,551.62,983.04,12.1GB / 345MB,0.00,16,8
8,567.46,983.04,12.1GB / 346MB,512.00,16,8
8,561.89,983.04,12.1GB / 347MB,0.00,16,8
8,551.63,983.04,12.1GB / 349MB,0.00,16,8
9,573.51,983.04,12.1GB / 350MB,512.00,16,8
9,565.90,983.04,12.1GB / 351MB,0.00,16,8
9,556.35,983.04,12.1GB / 352MB,512.00,16,8
9,554.07,993.28,12.1GB / 354MB,0.00,16,8
9,567.44,993.28,12.1GB / 355MB,0.00,16,8
9,559.65,993.28,12.1GB / 356MB,512.00,16,8
9,543.60,993.28,12.1GB / 358MB,0.00,16,8
9,567.77,993.28,12.1GB / 359MB,512.00,16,8
9,554.30,993.28,12.1GB / 360MB,0.00,16,8
9,543.99,993.28,12.1GB / 362MB,0.00,16,8
9,571.32,993.28,12.1GB / 363MB,512.00,16,8
9,560.77,1003.52,12.1GB / 364MB,0.00,16,8
9,550.29,1003.52,12.1GB / 365MB,0.00,16,8
9,571.30,1003.52,12.1GB / 367MB,512.00,16,8
9,557.20,1003.52,12.1GB / 368MB,0.00,16,8
9,557.66,1003.52,12.1GB / 369MB,512.00,16,8
9,577.79,1003.52,12.1GB / 371MB,0.00,16,8
9,570.44,1003.52,12.1GB / 372MB,512.00,16,8
9,552.66,1003.52,12.1GB / 373MB,0.00,16,8
9,572.22,1003.52,12.1GB / 375MB,0.00,16,8
9,559.54,1013.76,12.1GB / 376MB,512.00,16,8
9,555.90,1013.76,12.1GB / 377MB,0.00,16,8
9,564.36,1013.76,12.1GB / 378MB,0.00,17,8
9,593.42,1085.44,12.1GB / 380MB,512.00,17,8
9,581.51,1105.92,12.1GB / 381MB,0.00,17,8
9,631.56,1085.44,12.1GB / 382MB,512.00,16,8
9,567.20,1085.44,12.1GB / 383MB,0.00,16,8
9,558.03,1085.44,12.1GB / 385MB,512.00,16,8
9,574.53,1085.44,12.1GB / 386MB,0.00,16,8
9,571.49,1085.44,12.1GB / 387MB,512.00,16,8
10,560.20,1085.44,12.1GB / 388MB,0.00,16,8
10,574.21,1085.44,12.1GB / 390MB,0.00,16,8
10,571.36,1095.68,12.1GB / 391MB,341.33,16,8
10,554.85,1095.68,12.1GB / 392MB,0.00,16,8
10,558.52,1095.68,12.1GB / 394MB,512.00,16,8
10,567.04,1095.68,12.1GB / 395MB,0.00,16,8
10,563.04,1095.68,12.1GB / 396MB,0.00,16,8
10,548.00,1095.68,12.1GB / 398MB,512.00,16,8
10,573.84,1095.68,12.1GB / 399MB,0.00,16,8
10,564.58,1095.68,12.1GB / 400MB,512.00,16,8
10,543.09,1095.68,12.1GB / 401MB,0.00,16,8
10,577.99,1105.92,12.1GB / 403MB,0.00,16,8
10,558.16,1105.92,12.1GB / 404MB,512.00,16,8
10,550.27,1105.92,12.1GB / 405MB,0.00,16,8
10,375.55,993.28,12.1GB / 406MB,0.00,13,8
10,37.39,798.72,12.1GB / 406MB,512.00,8,8
10,0.09,798.72,12.1GB / 406MB,0.00,8,8
10,0.12,798.72,12.1GB / 406MB,0.00,8,8
10,0.09,788.48,12.1GB / 406MB,0.00,7,8
10,0.22,788.48,12.1GB / 406MB,0.00,7,8
10,0.16,788.48,12.1GB / 406MB,0.00,7,8
10,0.09,788.48,12.1GB / 406MB,0.00,7,8
10,11.86,839.68,12.1GB / 406MB,0.00,8,8
10,16.96,839.68,12.1GB / 406MB,0.00,8,8
10,4.15,798.72,12.1GB / 406MB,0.00,7,8
10,0.13,798.72,12.1GB / 406MB,0.00,7,8
10,0.09,798.72,12.1GB / 406MB,0.00,7,8
10,0.14,798.72,12.1GB / 406MB,0.00,7,8
10,0.09,798.72,12.1GB / 406MB,0.00,7,8
10,0.21,798.72,12.1GB / 406MB,0.00,7,8
11,0.13,798.72,12.1GB / 406MB,0.00,7,8
11,0.09,798.72,12.1GB / 406MB,0.00,7,8
11,0.09,798.72,12.1GB / 406MB,0.00,7,8
11,0.13,798.72,12.1GB / 406MB,0.00,7,8
11,0.17,798.72,12.1GB / 406MB,0.00,7,8
11,0.11,798.72,12.1GB / 406MB,0.00,7,8
11,0.08,798.72,12.1GB / 406MB,0.00,7,8
11,0.08,798.72,12.1GB / 406MB,0.00,7,8
11,0.12,798.72,12.1GB / 406MB,0.00,7,8
11,0.17,798.72,12.1GB / 406MB,0.00,7,8
11,0.08,798.72,12.1GB / 406MB,0.00,7,8
11,0.09,798.72,12.1GB / 406MB,0.00,7,8
11,1.14,798.72,12.1GB / 406MB,0.00,7,8
11,0.11,798.72,12.1GB / 406MB,0.00,7,8
11,0.16,798.72,12.1GB / 406MB,0.00,7,8
11,0.08,798.72,12.1GB / 406MB,0.00,7,8
11,0.11,798.72,12.1GB / 406MB,0.00,7,8
11,0.08,798.72,12.1GB / 406MB,0.00,7,8
11,0.08,798.72,12.1GB / 406MB,0.00,7,8
11,0.19,798.72,12.1GB / 406MB,0.00,7,8
11,0.08,798.72,12.1GB / 406MB,0.00,7,8
11,0.11,798.72,12.1GB / 406MB,0.00,7,8
11,2.07,798.72,12.1GB / 406MB,0.00,7,8
11,0.09,798.72,12.1GB / 406MB,0.00,7,8
11,0.19,798.72,12.1GB / 406MB,0.00,7,8
11,0.10,798.72,12.1GB / 406MB,0.00,7,8
11,0.09,798.72,12.1GB / 406MB,0.00,7,8
11,0.12,798.72,12.1GB / 406MB,0.00,7,8
11,0.09,798.72,12.1GB / 406MB,0.00,7,8
12,0.21,798.72,12.1GB / 406MB,0.00,7,8
12,0.08,798.72,12.1GB / 406MB,0.00,7,8
12,0.08,798.72,12.1GB / 406MB,0.00,7,8
12,0.11,798.72,12.1GB / 406MB,0.00,7,8
12,0.08,798.72,12.1GB / 406MB,0.00,7,8
12,0.16,798.72,12.1GB / 406MB,0.00,7,8
12,0.26,798.72,12.1GB / 406MB,0.00,7,8
12,0.62,798.72,12.1GB / 406MB,0.00,7,8
12,0.59,798.72,12.1GB / 406MB,0.00,7,8
12,0.61,798.72,12.1GB / 406MB,0.00,7,8
12,0.63,798.72,12.1GB / 406MB,0.00,7,8
12,0.63,798.72,12.1GB / 406MB,0.00,7,8
12,0.64,798.72,12.1GB / 406MB,0.00,7,8
12,1.66,798.72,12.1GB / 406MB,0.00,7,8
12,0.61,798.72,12.1GB / 406MB,0.00,7,8
12,0.74,798.72,12.1GB / 406MB,0.00,7,8
12,0.60,798.72,12.1GB / 406MB,0.00,7,8
12,0.63,798.72,12.1GB / 406MB,0.00,7,8
