TPM,time
0,0
153348,10
341568,20
352920,30
391524,40
412896,50
412242,60
391446,70
413724,80
420876,90
400908,100
423624,110
397692,120
174348,130
205314,140
234786,150
235584,160
238788,170
239196,180
235152,190
237324,200
256566,210
242058,220
241584,230
238806,240
238794,250
230130,260
237186,270
207234,280
158844,290
115026,300
117930,310
193728,320
201882,330
203820,340
215964,350
213390,360
214074,370
217560,380
200100,390
221472,400
206934,410
208776,420
227268,430
197922,440
230112,450
212826,460
202938,470
220932,480
208278,490
204198,500
206016,510
201036,520
207162,530
136680,540
201612,550
204162,560
207366,570
191748,580
203664,590
131952,600
2946,610
1542,620
