Timestamp,CPU%,MemUsage,NetIO,BlockIO,PIDs
1717862239,120.71%,7.9GiB / 125.8GiB,8GB / 17.5MB,504kB / 29.2GB,39
1717862241,142.43%,7.918GiB / 125.8GiB,8.02GB / 17.6MB,504kB / 29.3GB,39
1717862243,145.62%,7.935GiB / 125.8GiB,8.04GB / 17.7MB,508kB / 29.4GB,39
1717862245,172.58%,7.963GiB / 125.8GiB,8.07GB / 17.8MB,508kB / 29.5GB,39
1717862247,212.43%,7.994GiB / 125.8GiB,8.08GB / 17.9MB,508kB / 29.7GB,39
1717862249,191.62%,8.024GiB / 125.8GiB,8.1GB / 18.1MB,512kB / 29.8GB,39
1717862251,161.23%,8.05GiB / 125.8GiB,8.12GB / 18.2MB,512kB / 29.9GB,39
1717862253,223.75%,8.078GiB / 125.8GiB,8.13GB / 18.4MB,512kB / 30GB,40
1717862255,192.94%,8.106GiB / 125.8GiB,8.14GB / 18.5MB,516kB / 30.2GB,40
1717862257,274.09%,8.134GiB / 125.8GiB,8.16GB / 18.7MB,516kB / 30.3GB,40
1717862259,226.42%,8.156GiB / 125.8GiB,8.17GB / 18.8MB,516kB / 30.4GB,40
1717862261,238.52%,8.187GiB / 125.8GiB,8.19GB / 18.9MB,516kB / 30.5GB,40
1717862263,202.18%,8.216GiB / 125.8GiB,8.2GB / 19.1MB,520kB / 30.7GB,40
1717862265,229.27%,8.245GiB / 125.8GiB,8.22GB / 19.2MB,520kB / 30.8GB,40
1717862267,221.10%,8.275GiB / 125.8GiB,8.23GB / 19.4MB,520kB / 30.9GB,40
1717862269,214.38%,8.303GiB / 125.8GiB,8.25GB / 19.5MB,524kB / 31.1GB,40
1717862271,227.34%,8.334GiB / 125.8GiB,8.26GB / 19.7MB,524kB / 31.2GB,40
1717862273,263.86%,8.365GiB / 125.8GiB,8.28GB / 19.9MB,528kB / 31.4GB,40
1717862275,222.07%,8.392GiB / 125.8GiB,8.29GB / 20MB,528kB / 31.5GB,40
1717862277,153.13%,8.417GiB / 125.8GiB,8.3GB / 20.1MB,528kB / 31.7GB,40
1717862279,209.46%,8.446GiB / 125.8GiB,8.32GB / 20.3MB,532kB / 31.8GB,40
1717862281,207.18%,8.476GiB / 125.8GiB,8.33GB / 20.4MB,532kB / 31.9GB,40
1717862283,194.84%,8.503GiB / 125.8GiB,8.35GB / 20.6MB,532kB / 32.1GB,40
1717862285,214.98%,8.529GiB / 125.8GiB,8.36GB / 20.7MB,541kB / 32.2GB,40
1717862287,211.93%,8.557GiB / 125.8GiB,8.38GB / 20.9MB,541kB / 32.4GB,40
1717862289,92.54%,8.574GiB / 125.8GiB,8.39GB / 21MB,541kB / 32.5GB,40
1717862291,178.17%,8.599GiB / 125.8GiB,8.4GB / 21.1MB,541kB / 32.5GB,40
1717862293,136.92%,8.618GiB / 125.8GiB,8.41GB / 21.2MB,541kB / 32.6GB,40
1717862295,145.48%,8.642GiB / 125.8GiB,8.42GB / 21.3MB,541kB / 32.8GB,40
1717862297,172.98%,8.661GiB / 125.8GiB,8.43GB / 21.4MB,541kB / 32.8GB,40
1717862299,133.60%,8.683GiB / 125.8GiB,8.44GB / 21.6MB,545kB / 32.9GB,40
1717862301,236.40%,8.707GiB / 125.8GiB,8.46GB / 21.7MB,545kB / 32.9GB,40
1717862303,173.64%,8.757GiB / 125.8GiB,8.47GB / 21.8MB,545kB / 33GB,40
1717862305,190.86%,8.756GiB / 125.8GiB,8.48GB / 21.9MB,549kB / 33.1GB,40
1717862307,108.17%,8.776GiB / 125.8GiB,8.49GB / 22.1MB,549kB / 33.1GB,40
1717862309,238.96%,8.802GiB / 125.8GiB,8.5GB / 22.2MB,549kB / 33.2GB,40
1717862311,213.64%,8.827GiB / 125.8GiB,8.52GB / 22.3MB,553kB / 33.2GB,40
1717862313,191.95%,8.851GiB / 125.8GiB,8.53GB / 22.4MB,553kB / 33.3GB,40
1717862315,208.10%,8.86GiB / 125.8GiB,8.54GB / 22.6MB,557kB / 33.5GB,39
1717862317,271.35%,8.878GiB / 125.8GiB,8.56GB / 22.7MB,557kB / 33.6GB,39
1717862319,209.64%,8.882GiB / 125.8GiB,8.58GB / 22.9MB,557kB / 33.6GB,39
1717862321,211.36%,8.9GiB / 125.8GiB,8.59GB / 23.1MB,557kB / 33.7GB,39
1717862323,164.41%,8.922GiB / 125.8GiB,8.6GB / 23.2MB,557kB / 33.8GB,39
1717862325,227.64%,8.949GiB / 125.8GiB,8.62GB / 23.3MB,557kB / 33.9GB,39
1717862327,198.92%,8.976GiB / 125.8GiB,8.63GB / 23.5MB,557kB / 34.1GB,39
1717862329,178.60%,9GiB / 125.8GiB,8.65GB / 23.6MB,557kB / 34.2GB,39
1717862331,173.55%,9.022GiB / 125.8GiB,8.66GB / 23.7MB,557kB / 34.4GB,39
1717862333,239.07%,9.053GiB / 125.8GiB,8.67GB / 23.9MB,557kB / 34.5GB,39
1717862335,175.08%,9.077GiB / 125.8GiB,8.69GB / 24MB,557kB / 34.7GB,39
1717862337,219.91%,9.103GiB / 125.8GiB,8.7GB / 24.2MB,557kB / 34.8GB,39
1717862339,140.90%,9.125GiB / 125.8GiB,8.71GB / 24.3MB,557kB / 34.9GB,39
1717862341,224.17%,9.153GiB / 125.8GiB,8.73GB / 24.5MB,557kB / 35.1GB,39
1717862343,153.22%,9.174GiB / 125.8GiB,8.74GB / 24.6MB,557kB / 35.2GB,39
1717862345,196.61%,9.201GiB / 125.8GiB,8.76GB / 24.8MB,557kB / 35.4GB,39
1717862347,206.89%,9.227GiB / 125.8GiB,8.77GB / 24.9MB,557kB / 35.5GB,39
1717862349,204.43%,9.257GiB / 125.8GiB,8.79GB / 25.1MB,557kB / 35.7GB,39
1717862351,172.44%,9.279GiB / 125.8GiB,8.8GB / 25.2MB,557kB / 35.8GB,39
1717862353,139.75%,9.301GiB / 125.8GiB,8.81GB / 25.3MB,557kB / 35.9GB,39
1717862355,148.95%,9.323GiB / 125.8GiB,8.83GB / 25.4MB,557kB / 36GB,39
1717862357,196.53%,9.346GiB / 125.8GiB,8.84GB / 25.6MB,557kB / 36.1GB,39
1717862359,88.81%,9.361GiB / 125.8GiB,8.85GB / 25.6MB,557kB / 36.2GB,39
1717862361,196.32%,9.389GiB / 125.8GiB,8.86GB / 25.8MB,557kB / 36.3GB,39
1717862363,225.26%,9.419GiB / 125.8GiB,8.88GB / 26MB,557kB / 36.5GB,39
1717862365,218.00%,9.447GiB / 125.8GiB,8.89GB / 26.1MB,557kB / 36.6GB,39
1717862367,170.16%,9.467GiB / 125.8GiB,8.9GB / 26.2MB,557kB / 36.7GB,39
1717862369,150.58%,9.487GiB / 125.8GiB,8.92GB / 26.4MB,557kB / 36.9GB,39
1717862371,182.82%,9.509GiB / 125.8GiB,8.93GB / 26.5MB,557kB / 37GB,39
1717862373,274.74%,9.549GiB / 125.8GiB,8.94GB / 26.6MB,557kB / 37.2GB,40
1717862375,264.90%,9.576GiB / 125.8GiB,8.96GB / 26.8MB,557kB / 37.3GB,40
1717862377,189.23%,9.592GiB / 125.8GiB,8.97GB / 26.9MB,557kB / 37.4GB,39
1717862379,175.09%,9.615GiB / 125.8GiB,8.98GB / 27MB,557kB / 37.6GB,39
1717862381,212.11%,9.642GiB / 125.8GiB,9GB / 27.2MB,557kB / 37.7GB,39
1717862383,184.35%,9.667GiB / 125.8GiB,9.01GB / 27.3MB,557kB / 37.8GB,39
1717862385,277.27%,9.697GiB / 125.8GiB,9.02GB / 27.4MB,557kB / 38GB,39
1717862387,195.81%,9.722GiB / 125.8GiB,9.04GB / 27.6MB,557kB / 38.1GB,39
1717862389,233.87%,9.749GiB / 125.8GiB,9.05GB / 27.7MB,557kB / 38.2GB,39
1717862391,188.30%,9.77GiB / 125.8GiB,9.06GB / 27.9MB,557kB / 38.3GB,39
1717862393,291.73%,9.799GiB / 125.8GiB,9.08GB / 28MB,557kB / 38.5GB,39
1717862395,115.05%,9.821GiB / 125.8GiB,9.09GB / 28.1MB,557kB / 38.6GB,39
1717862397,240.25%,9.83GiB / 125.8GiB,9.11GB / 28.3MB,557kB / 38.7GB,39
1717862399,199.99%,9.851GiB / 125.8GiB,9.13GB / 28.5MB,557kB / 38.8GB,39
1717862401,236.29%,9.88GiB / 125.8GiB,9.14GB / 28.6MB,557kB / 38.9GB,39
1717862403,182.63%,9.906GiB / 125.8GiB,9.16GB / 28.8MB,557kB / 39GB,39
1717862405,223.90%,9.936GiB / 125.8GiB,9.17GB / 28.9MB,557kB / 39.2GB,39
1717862407,250.08%,9.968GiB / 125.8GiB,9.19GB / 29.1MB,557kB / 39.3GB,39
1717862409,208.95%,9.998GiB / 125.8GiB,9.2GB / 29.3MB,557kB / 39.4GB,39
1717862411,210.40%,10.03GiB / 125.8GiB,9.22GB / 29.4MB,557kB / 39.6GB,39
1717862413,209.00%,10.06GiB / 125.8GiB,9.23GB / 29.6MB,557kB / 39.7GB,39
1717862415,227.85%,10.09GiB / 125.8GiB,9.25GB / 29.7MB,557kB / 39.8GB,39
1717862417,233.69%,10.12GiB / 125.8GiB,9.27GB / 29.9MB,557kB / 40GB,39
1717862419,196.30%,10.15GiB / 125.8GiB,9.28GB / 30.1MB,557kB / 40.1GB,39
1717862421,227.06%,10.18GiB / 125.8GiB,9.3GB / 30.2MB,557kB / 40.2GB,39
1717862423,268.10%,10.21GiB / 125.8GiB,9.32GB / 30.4MB,557kB / 40.3GB,39
1717862425,185.50%,10.24GiB / 125.8GiB,9.33GB / 30.5MB,557kB / 40.4GB,39
1717862427,231.43%,10.27GiB / 125.8GiB,9.35GB / 30.7MB,557kB / 40.6GB,39
1717862429,108.86%,10.29GiB / 125.8GiB,9.36GB / 30.8MB,557kB / 40.7GB,39
1717862431,247.60%,10.32GiB / 125.8GiB,9.38GB / 31MB,557kB / 40.8GB,39
