TPM,time
0,0
103122,10
199164,20
200448,30
201744,40
175356,50
203082,60
180066,70
195498,80
188892,90
195654,100
121266,110
89064,120
80532,130
99066,140
148134,150
137148,160
110430,170
108036,180
85548,190
79944,200
72732,210
71526,220
142254,230
169008,240
171114,250
150534,260
176280,270
162804,280
153426,290
141378,300
106536,310
119238,320
120396,330
149634,340
146166,350
132060,360
135834,370
119712,380
127266,390
104436,400
104880,410
98748,420
91518,430
97062,440
84504,450
139818,460
157542,470
160014,480
169872,490
150318,500
171990,510
146202,520
139662,530
135996,540
128856,550
122472,560
102624,570
134958,580
155316,590
57750,600
