Timestamp,CPU%,MemUsage,NetIO,BlockIO,PIDs
1717869475,349.80%,217.1MiB / 125.8GiB,316MB / 849kB,0B / 868MB,23
1717869477,334.06%,223.4MiB / 125.8GiB,380MB / 994kB,0B / 1.04GB,24
1717869479,283.22%,229.4MiB / 125.8GiB,434MB / 1.13MB,0B / 1.17GB,25
1717869481,224.16%,235.3MiB / 125.8GiB,488MB / 1.26MB,0B / 1.36GB,26
1717869483,75.44%,238.9MiB / 125.8GiB,522MB / 1.33MB,0B / 1.53GB,27
1717869485,112.64%,245.2MiB / 125.8GiB,537MB / 1.37MB,0B / 1.74GB,30
1717869487,301.58%,252MiB / 125.8GiB,565MB / 1.44MB,0B / 1.88GB,32
1717869489,373.71%,260.1MiB / 125.8GiB,601MB / 1.54MB,0B / 2GB,35
1717869491,212.65%,265.8MiB / 125.8GiB,632MB / 1.64MB,0B / 2.13GB,37
1717869493,443.62%,270.3MiB / 125.8GiB,684MB / 1.77MB,0B / 2.28GB,37
1717869495,207.15%,276.4MiB / 125.8GiB,708MB / 1.85MB,0B / 2.35GB,39
1717869497,202.33%,278.6MiB / 125.8GiB,742MB / 1.95MB,0B / 2.45GB,39
1717869499,267.53%,281.3MiB / 125.8GiB,781MB / 2.06MB,0B / 2.55GB,39
1717869501,291.14%,283.7MiB / 125.8GiB,820MB / 2.17MB,0B / 2.65GB,39
1717869503,254.15%,286.5MiB / 125.8GiB,855MB / 2.27MB,0B / 2.74GB,39
1717869505,233.42%,289.1MiB / 125.8GiB,885MB / 2.36MB,0B / 2.83GB,39
1717869507,185.35%,291.2MiB / 125.8GiB,911MB / 2.43MB,0B / 2.9GB,39
1717869509,291.35%,293.3MiB / 125.8GiB,947MB / 2.54MB,0B / 2.99GB,39
1717869511,285.39%,295.7MiB / 125.8GiB,985MB / 2.64MB,0B / 3.1GB,39
1717869513,260.45%,299.4MiB / 125.8GiB,1.02GB / 2.74MB,0B / 3.2GB,39
1717869515,170.31%,302.3MiB / 125.8GiB,1.05GB / 2.84MB,0B / 3.29GB,39
1717869517,172.65%,303.8MiB / 125.8GiB,1.08GB / 2.92MB,0B / 3.36GB,39
1717869519,247.56%,307.1MiB / 125.8GiB,1.12GB / 3.02MB,0B / 3.47GB,39
1717869521,312.74%,310.1MiB / 125.8GiB,1.16GB / 3.14MB,0B / 3.59GB,39
1717869523,182.02%,312.5MiB / 125.8GiB,1.19GB / 3.24MB,0B / 3.71GB,39
1717869525,196.23%,314.3MiB / 125.8GiB,1.21GB / 3.32MB,0B / 3.86GB,39
1717869527,260.24%,318MiB / 125.8GiB,1.26GB / 3.44MB,0B / 3.98GB,39
1717869529,166.46%,323MiB / 125.8GiB,1.28GB / 3.53MB,0B / 4.04GB,40
1717869531,207.47%,326.9MiB / 125.8GiB,1.31GB / 3.61MB,0B / 4.13GB,40
1717869533,186.86%,330.5MiB / 125.8GiB,1.34GB / 3.69MB,0B / 4.22GB,40
1717869535,307.01%,335.7MiB / 125.8GiB,1.37GB / 3.79MB,0B / 4.32GB,40
1717869537,404.19%,335.5MiB / 125.8GiB,1.43GB / 3.94MB,0B / 4.39GB,40
1717869539,152.18%,332.5MiB / 125.8GiB,1.45GB / 4MB,0B / 4.45GB,40
1717869541,155.85%,335.5MiB / 125.8GiB,1.47GB / 4.06MB,0B / 4.52GB,40
1717869543,121.48%,340.6MiB / 125.8GiB,1.49GB / 4.13MB,0B / 4.6GB,40
1717869545,176.32%,346.6MiB / 125.8GiB,1.52GB / 4.21MB,0B / 4.69GB,40
1717869547,157.56%,352.9MiB / 125.8GiB,1.55GB / 4.29MB,0B / 4.79GB,40
1717869549,219.19%,358.6MiB / 125.8GiB,1.57GB / 4.36MB,0B / 4.87GB,40
1717869551,161.80%,366.1MiB / 125.8GiB,1.59GB / 4.44MB,0B / 4.97GB,40
1717869553,145.13%,371.7MiB / 125.8GiB,1.61GB / 4.49MB,0B / 5.02GB,40
1717869555,118.01%,379.6MiB / 125.8GiB,1.63GB / 4.54MB,0B / 5.11GB,40
1717869557,130.18%,386.7MiB / 125.8GiB,1.65GB / 4.61MB,0B / 5.18GB,40
1717869559,171.13%,398.5MiB / 125.8GiB,1.68GB / 4.69MB,0B / 5.25GB,40
1717869561,168.47%,404MiB / 125.8GiB,1.71GB / 4.78MB,0B / 5.32GB,40
1717869563,243.14%,412.4MiB / 125.8GiB,1.74GB / 4.86MB,0B / 5.4GB,40
1717869565,219.86%,421.1MiB / 125.8GiB,1.77GB / 4.96MB,0B / 5.5GB,40
1717869567,182.94%,426.4MiB / 125.8GiB,1.79GB / 5.03MB,0B / 5.55GB,40
1717869569,160.47%,433.4MiB / 125.8GiB,1.82GB / 5.1MB,0B / 5.62GB,40
1717869571,124.70%,437.8MiB / 125.8GiB,1.84GB / 5.16MB,0B / 5.69GB,40
1717869573,185.68%,444MiB / 125.8GiB,1.86GB / 5.23MB,0B / 5.77GB,40
1717869575,186.01%,450.1MiB / 125.8GiB,1.89GB / 5.31MB,0B / 5.85GB,40
1717869577,44.43%,452.9MiB / 125.8GiB,1.9GB / 5.35MB,0B / 5.97GB,40
1717869579,113.91%,456.8MiB / 125.8GiB,1.92GB / 5.41MB,0B / 6.06GB,40
1717869581,78.92%,460.9MiB / 125.8GiB,1.94GB / 5.46MB,0B / 6.15GB,40
1717869583,191.83%,467.3MiB / 125.8GiB,1.97GB / 5.55MB,0B / 6.25GB,40
1717869585,169.16%,471.9MiB / 125.8GiB,1.99GB / 5.61MB,0B / 6.34GB,40
1717869587,193.45%,478.4MiB / 125.8GiB,2.01GB / 5.67MB,0B / 6.42GB,41
1717869589,195.99%,480.9MiB / 125.8GiB,2.02GB / 5.71MB,0B / 6.51GB,40
1717869591,112.72%,484.6MiB / 125.8GiB,2.03GB / 5.75MB,0B / 6.6GB,40
1717869593,211.78%,492MiB / 125.8GiB,2.06GB / 5.83MB,0B / 6.67GB,40
1717869595,196.24%,498.3MiB / 125.8GiB,2.08GB / 5.9MB,0B / 6.76GB,40
1717869597,196.96%,503.4MiB / 125.8GiB,2.1GB / 5.96MB,0B / 6.83GB,40
1717869599,184.16%,508.5MiB / 125.8GiB,2.12GB / 6.03MB,0B / 6.9GB,40
1717869601,76.86%,510.7MiB / 125.8GiB,2.13GB / 6.06MB,0B / 6.95GB,40
1717869603,137.79%,514.3MiB / 125.8GiB,2.15GB / 6.14MB,0B / 7.01GB,40
1717869605,41.23%,518.5MiB / 125.8GiB,2.17GB / 6.21MB,0B / 7.09GB,40
1717869607,221.00%,522.7MiB / 125.8GiB,2.21GB / 6.31MB,0B / 7.16GB,40
1717869609,189.01%,520.2MiB / 125.8GiB,2.24GB / 6.39MB,0B / 7.23GB,40
1717869611,148.53%,516.4MiB / 125.8GiB,2.26GB / 6.46MB,0B / 7.28GB,40
1717869613,127.96%,516.3MiB / 125.8GiB,2.28GB / 6.51MB,0B / 7.33GB,40
1717869615,77.18%,515MiB / 125.8GiB,2.29GB / 6.55MB,0B / 7.37GB,40
1717869617,128.49%,513.7MiB / 125.8GiB,2.31GB / 6.62MB,0B / 7.41GB,40
1717869619,104.20%,513.1MiB / 125.8GiB,2.33GB / 6.66MB,0B / 7.47GB,40
1717869621,122.47%,516.6MiB / 125.8GiB,2.34GB / 6.72MB,0B / 7.54GB,40
1717869623,128.32%,519.6MiB / 125.8GiB,2.36GB / 6.77MB,0B / 7.61GB,40
1717869625,58.74%,523MiB / 125.8GiB,2.37GB / 6.82MB,0B / 7.68GB,40
1717869627,120.32%,525.2MiB / 125.8GiB,2.39GB / 6.87MB,0B / 7.75GB,40
1717869629,132.43%,528.8MiB / 125.8GiB,2.4GB / 6.92MB,0B / 7.82GB,40
1717869631,123.90%,531.8MiB / 125.8GiB,2.42GB / 6.97MB,0B / 7.89GB,40
1717869633,104.79%,535.7MiB / 125.8GiB,2.43GB / 7.01MB,0B / 7.96GB,40
1717869635,53.29%,538.4MiB / 125.8GiB,2.44GB / 7.06MB,0B / 8GB,40
1717869637,163.18%,542.1MiB / 125.8GiB,2.47GB / 7.13MB,0B / 8.1GB,40
1717869639,289.60%,548.3MiB / 125.8GiB,2.5GB / 7.23MB,0B / 8.2GB,40
1717869641,289.38%,554.7MiB / 125.8GiB,2.54GB / 7.33MB,0B / 8.3GB,40
1717869643,254.33%,559.5MiB / 125.8GiB,2.57GB / 7.43MB,0B / 8.41GB,40
1717869645,113.05%,563.5MiB / 125.8GiB,2.59GB / 7.49MB,0B / 8.45GB,40
1717869647,203.12%,568.1MiB / 125.8GiB,2.62GB / 7.58MB,0B / 8.54GB,40
1717869649,183.22%,573.1MiB / 125.8GiB,2.65GB / 7.66MB,0B / 8.65GB,40
1717869651,130.19%,577.9MiB / 125.8GiB,2.68GB / 7.74MB,0B / 8.73GB,40
1717869653,164.45%,582.5MiB / 125.8GiB,2.7GB / 7.82MB,0B / 8.82GB,40
1717869655,63.49%,584.4MiB / 125.8GiB,2.72GB / 7.86MB,0B / 8.87GB,40
1717869657,215.36%,587.9MiB / 125.8GiB,2.74GB / 7.94MB,0B / 8.95GB,40
1717869659,194.69%,592.8MiB / 125.8GiB,2.77GB / 8.01MB,0B / 9.03GB,40
1717869661,210.40%,596.8MiB / 125.8GiB,2.79GB / 8.09MB,0B / 9.1GB,40
1717869663,236.44%,600MiB / 125.8GiB,2.82GB / 8.16MB,0B / 9.18GB,40
1717869665,211.07%,605.4MiB / 125.8GiB,2.84GB / 8.23MB,0B / 9.25GB,40
1717869667,123.29%,608.7MiB / 125.8GiB,2.86GB / 8.29MB,0B / 9.35GB,40
1717869669,210.14%,612.7MiB / 125.8GiB,2.88GB / 8.35MB,0B / 9.43GB,40
1717869671,137.48%,616.6MiB / 125.8GiB,2.91GB / 8.42MB,0B / 9.54GB,40
1717869673,214.26%,619.4MiB / 125.8GiB,2.94GB / 8.51MB,0B / 9.64GB,40
1717869675,200.54%,621.9MiB / 125.8GiB,2.97GB / 8.59MB,0B / 9.77GB,40
1717869677,9.94%,623.2MiB / 125.8GiB,2.98GB / 8.63MB,0B / 9.9GB,40
1717869679,52.24%,625MiB / 125.8GiB,2.99GB / 8.68MB,0B / 10GB,40
1717869681,153.90%,628.2MiB / 125.8GiB,3.01GB / 8.73MB,0B / 10.1GB,40
1717869683,217.85%,630.8MiB / 125.8GiB,3.02GB / 8.77MB,0B / 10.2GB,40
1717869685,273.36%,635.7MiB / 125.8GiB,3.04GB / 8.84MB,0B / 10.3GB,40
1717869687,58.03%,638.4MiB / 125.8GiB,3.06GB / 8.89MB,0B / 10.4GB,40
1717869689,85.37%,641.5MiB / 125.8GiB,3.07GB / 8.95MB,0B / 10.5GB,40
1717869692,5.55%,641.9MiB / 125.8GiB,3.08GB / 8.98MB,0B / 10.7GB,40
1717869694,116.33%,646.6MiB / 125.8GiB,3.1GB / 9.05MB,0B / 10.8GB,40
1717869696,145.52%,648.3MiB / 125.8GiB,3.13GB / 9.13MB,0B / 11GB,40
1717869698,161.99%,648.9MiB / 125.8GiB,3.15GB / 9.19MB,0B / 11GB,40
1717869700,119.70%,647.4MiB / 125.8GiB,3.16GB / 9.22MB,0B / 11GB,40
1717869702,185.68%,644.4MiB / 125.8GiB,3.18GB / 9.27MB,0B / 11.1GB,40
1717869704,204.50%,641.6MiB / 125.8GiB,3.19GB / 9.32MB,0B / 11.1GB,40
1717869706,24.12%,636.8MiB / 125.8GiB,3.21GB / 9.36MB,0B / 11.1GB,40
1717869708,66.75%,635.5MiB / 125.8GiB,3.22GB / 9.41MB,0B / 11.2GB,41
1717869710,159.82%,735MiB / 125.8GiB,3.24GB / 9.48MB,0B / 11.2GB,40
1717869712,220.22%,734.2MiB / 125.8GiB,3.26GB / 9.53MB,0B / 11.3GB,40
1717869714,120.72%,735.9MiB / 125.8GiB,3.27GB / 9.58MB,0B / 11.4GB,40
1717869716,155.01%,739.1MiB / 125.8GiB,3.29GB / 9.63MB,0B / 11.4GB,40
1717869718,120.99%,723.7MiB / 125.8GiB,3.31GB / 9.7MB,0B / 11.5GB,39
1717869720,113.52%,726.5MiB / 125.8GiB,3.33GB / 9.75MB,0B / 11.6GB,39
1717869722,327.11%,729.9MiB / 125.8GiB,3.35GB / 9.84MB,0B / 11.7GB,39
1717869724,52.96%,731.3MiB / 125.8GiB,3.36GB / 9.86MB,0B / 11.7GB,39
1717869726,101.02%,733.9MiB / 125.8GiB,3.38GB / 9.91MB,0B / 11.8GB,39
1717869728,132.52%,736.5MiB / 125.8GiB,3.39GB / 9.97MB,0B / 11.9GB,39
1717869730,134.91%,738.5MiB / 125.8GiB,3.42GB / 10MB,0B / 12GB,39
1717869732,172.58%,741.2MiB / 125.8GiB,3.44GB / 10.1MB,0B / 12GB,39
1717869734,286.76%,744MiB / 125.8GiB,3.46GB / 10.2MB,0B / 12.1GB,39
1717869736,167.69%,745.9MiB / 125.8GiB,3.48GB / 10.2MB,0B / 12.2GB,39
1717869738,145.52%,748.6MiB / 125.8GiB,3.5GB / 10.3MB,0B / 12.3GB,39
1717869740,181.04%,750.5MiB / 125.8GiB,3.52GB / 10.4MB,0B / 12.3GB,39
1717869742,187.75%,752.8MiB / 125.8GiB,3.54GB / 10.4MB,0B / 12.5GB,39
1717869744,194.57%,754.4MiB / 125.8GiB,3.56GB / 10.5MB,0B / 12.6GB,39
1717869746,151.37%,756.7MiB / 125.8GiB,3.58GB / 10.6MB,0B / 12.7GB,39
1717869748,191.61%,759.2MiB / 125.8GiB,3.59GB / 10.6MB,0B / 12.7GB,39
1717869750,110.90%,760.8MiB / 125.8GiB,3.61GB / 10.6MB,0B / 12.8GB,39
1717869752,17.08%,763.1MiB / 125.8GiB,3.63GB / 10.7MB,0B / 12.8GB,39
1717869754,158.04%,765.9MiB / 125.8GiB,3.65GB / 10.8MB,0B / 12.9GB,39
1717869756,198.38%,767.5MiB / 125.8GiB,3.66GB / 10.8MB,0B / 13GB,39
1717869758,174.69%,770.1MiB / 125.8GiB,3.68GB / 10.9MB,0B / 13GB,39
1717869760,66.65%,771.8MiB / 125.8GiB,3.7GB / 10.9MB,0B / 13.1GB,39
1717869762,108.45%,773.7MiB / 125.8GiB,3.72GB / 11MB,0B / 13.1GB,39
1717869764,119.25%,775.1MiB / 125.8GiB,3.74GB / 11MB,0B / 13.2GB,39
1717869766,214.10%,777.8MiB / 125.8GiB,3.75GB / 11.1MB,0B / 13.2GB,39
1717869768,130.47%,779.8MiB / 125.8GiB,3.77GB / 11.2MB,0B / 13.3GB,39
1717869770,129.54%,781.9MiB / 125.8GiB,3.79GB / 11.2MB,0B / 13.4GB,39
1717869772,225.97%,785.3MiB / 125.8GiB,3.82GB / 11.3MB,0B / 13.5GB,39
1717869774,184.24%,788.7MiB / 125.8GiB,3.84GB / 11.4MB,0B / 13.6GB,39
1717869776,175.68%,791.1MiB / 125.8GiB,3.86GB / 11.4MB,0B / 13.7GB,39
1717869778,172.21%,794.1MiB / 125.8GiB,3.89GB / 11.5MB,0B / 13.7GB,39
1717869780,186.49%,798.4MiB / 125.8GiB,3.91GB / 11.6MB,0B / 13.8GB,39
1717869782,5.00%,800.6MiB / 125.8GiB,3.93GB / 11.6MB,0B / 13.9GB,39
1717869784,117.11%,804.9MiB / 125.8GiB,3.96GB / 11.7MB,0B / 14GB,39
1717869786,200.99%,808.6MiB / 125.8GiB,3.97GB / 11.7MB,0B / 14GB,39
1717869788,249.30%,812.7MiB / 125.8GiB,4GB / 11.8MB,0B / 14.1GB,39
1717869790,176.17%,817MiB / 125.8GiB,4.02GB / 11.9MB,0B / 14.2GB,39
1717869792,125.17%,819.2MiB / 125.8GiB,4.02GB / 11.9MB,0B / 14.2GB,39
1717869794,175.87%,823.5MiB / 125.8GiB,4.04GB / 12MB,0B / 14.3GB,39
1717869796,183.02%,828.8MiB / 125.8GiB,4.07GB / 12.1MB,0B / 14.4GB,39
1717869798,46.07%,831.8MiB / 125.8GiB,4.08GB / 12.1MB,0B / 14.4GB,39
1717869800,157.86%,837.2MiB / 125.8GiB,4.1GB / 12.2MB,0B / 14.5GB,39
1717869802,2.17%,840.2MiB / 125.8GiB,4.12GB / 12.2MB,0B / 14.5GB,39
1717869804,123.31%,843.1MiB / 125.8GiB,4.14GB / 12.3MB,0B / 14.6GB,39
1717869806,178.12%,846.7MiB / 125.8GiB,4.16GB / 12.4MB,0B / 14.6GB,39
1717869808,128.08%,850.8MiB / 125.8GiB,4.19GB / 12.5MB,0B / 14.7GB,39
1717869810,173.65%,856.3MiB / 125.8GiB,4.22GB / 12.5MB,0B / 14.8GB,39
1717869812,113.71%,859.3MiB / 125.8GiB,4.23GB / 12.6MB,0B / 14.9GB,39
1717869814,163.33%,863.9MiB / 125.8GiB,4.25GB / 12.7MB,0B / 15GB,39
1717869816,107.11%,866.8MiB / 125.8GiB,4.26GB / 12.7MB,0B / 15.1GB,39
1717869818,127.32%,868.7MiB / 125.8GiB,4.28GB / 12.7MB,0B / 15.2GB,39
1717869820,128.38%,871MiB / 125.8GiB,4.29GB / 12.8MB,0B / 15.3GB,39
1717869822,139.34%,874.9MiB / 125.8GiB,4.31GB / 12.8MB,0B / 15.4GB,39
1717869824,6.67%,877.2MiB / 125.8GiB,4.32GB / 12.9MB,0B / 15.5GB,39
1717869826,137.60%,881.7MiB / 125.8GiB,4.34GB / 12.9MB,0B / 15.7GB,39
1717869828,221.33%,885.7MiB / 125.8GiB,4.36GB / 13MB,0B / 15.8GB,40
1717869830,5.98%,882.1MiB / 125.8GiB,4.38GB / 13.1MB,0B / 15.8GB,40
1717869832,75.86%,961.2MiB / 125.8GiB,4.39GB / 13.1MB,0B / 15.9GB,40
1717869834,75.21%,943MiB / 125.8GiB,4.4GB / 13.1MB,0B / 15.9GB,40
1717869836,57.15%,941.1MiB / 125.8GiB,4.41GB / 13.2MB,0B / 15.9GB,40
1717869838,49.54%,948.2MiB / 125.8GiB,4.43GB / 13.2MB,0B / 16GB,40
1717869840,15.95%,951.9MiB / 125.8GiB,4.44GB / 13.3MB,0B / 16GB,40
1717869842,79.38%,963.9MiB / 125.8GiB,4.46GB / 13.3MB,0B / 16.1GB,40
1717869844,104.25%,970.3MiB / 125.8GiB,4.47GB / 13.3MB,0B / 16.1GB,40
1717869846,106.00%,974.3MiB / 125.8GiB,4.48GB / 13.4MB,0B / 16.2GB,40
1717869848,97.64%,984.6MiB / 125.8GiB,4.49GB / 13.4MB,0B / 16.2GB,40
1717869850,106.49%,994.1MiB / 125.8GiB,4.51GB / 13.5MB,0B / 16.3GB,40
1717869852,113.72%,1003MiB / 125.8GiB,4.52GB / 13.5MB,0B / 16.4GB,40
1717869854,120.41%,1012MiB / 125.8GiB,4.54GB / 13.6MB,0B / 16.4GB,40
1717869856,140.74%,1023MiB / 125.8GiB,4.56GB / 13.7MB,0B / 16.5GB,40
1717869858,130.23%,1.01GiB / 125.8GiB,4.58GB / 13.7MB,0B / 16.6GB,40
1717869860,176.32%,1.022GiB / 125.8GiB,4.6GB / 13.8MB,0B / 16.7GB,40
1717869862,74.91%,1.028GiB / 125.8GiB,4.62GB / 13.8MB,0B / 16.8GB,40
1717869864,138.95%,1.038GiB / 125.8GiB,4.63GB / 13.9MB,0B / 16.8GB,40
1717869866,100.52%,1.046GiB / 125.8GiB,4.65GB / 14MB,0B / 16.9GB,40
1717869868,103.73%,1.053GiB / 125.8GiB,4.67GB / 14MB,0B / 17GB,40
1717869870,108.92%,1.06GiB / 125.8GiB,4.69GB / 14.1MB,0B / 17.1GB,40
1717869872,70.67%,1.065GiB / 125.8GiB,4.7GB / 14.1MB,0B / 17.1GB,40
1717869874,102.75%,1.069GiB / 125.8GiB,4.72GB / 14.2MB,0B / 17.2GB,40
1717869876,123.51%,1.072GiB / 125.8GiB,4.74GB / 14.2MB,0B / 17.3GB,40
1717869878,85.05%,1.078GiB / 125.8GiB,4.75GB / 14.3MB,0B / 17.3GB,40
1717869880,130.59%,1.083GiB / 125.8GiB,4.77GB / 14.3MB,0B / 17.4GB,40
1717869882,86.06%,1.087GiB / 125.8GiB,4.78GB / 14.4MB,0B / 17.5GB,40
1717869884,98.48%,1.093GiB / 125.8GiB,4.8GB / 14.4MB,0B / 17.6GB,40
1717869886,94.64%,1.097GiB / 125.8GiB,4.82GB / 14.5MB,0B / 17.6GB,40
1717869888,122.91%,1.106GiB / 125.8GiB,4.83GB / 14.5MB,0B / 17.7GB,41
1717869890,64.14%,1.11GiB / 125.8GiB,4.85GB / 14.6MB,0B / 17.8GB,41
1717869892,114.10%,1.114GiB / 125.8GiB,4.87GB / 14.7MB,0B / 17.8GB,41
1717869894,47.33%,1.116GiB / 125.8GiB,4.88GB / 14.7MB,0B / 17.9GB,41
1717869896,112.12%,1.121GiB / 125.8GiB,4.9GB / 14.8MB,0B / 18GB,41
1717869898,150.77%,1.124GiB / 125.8GiB,4.92GB / 14.8MB,0B / 18GB,41
1717869900,66.41%,1.127GiB / 125.8GiB,4.94GB / 14.9MB,0B / 18.1GB,41
1717869902,158.67%,1.306GiB / 125.8GiB,4.96GB / 14.9MB,0B / 18.2GB,41
1717869904,156.85%,1.31GiB / 125.8GiB,4.98GB / 15MB,0B / 18.3GB,41
1717869906,200.07%,1.289GiB / 125.8GiB,5GB / 15.1MB,0B / 18.3GB,41
1717869908,165.13%,1.297GiB / 125.8GiB,5.03GB / 15.1MB,0B / 18.4GB,41
1717869910,168.67%,1.336GiB / 125.8GiB,5.04GB / 15.2MB,0B / 18.5GB,41
1717869912,74.45%,1.335GiB / 125.8GiB,5.06GB / 15.2MB,0B / 18.6GB,40
1717869914,121.32%,1.341GiB / 125.8GiB,5.07GB / 15.3MB,0B / 18.7GB,40
1717869916,137.65%,1.352GiB / 125.8GiB,5.1GB / 15.4MB,0B / 18.8GB,40
1717869918,157.23%,1.355GiB / 125.8GiB,5.11GB / 15.4MB,0B / 18.8GB,40
1717869920,86.77%,1.359GiB / 125.8GiB,5.13GB / 15.5MB,0B / 18.9GB,40
1717869922,122.46%,1.36GiB / 125.8GiB,5.15GB / 15.5MB,0B / 18.9GB,40
1717869924,131.41%,1.362GiB / 125.8GiB,5.16GB / 15.6MB,0B / 18.9GB,40
1717869926,91.45%,1.361GiB / 125.8GiB,5.17GB / 15.6MB,0B / 19GB,40
1717869929,110.01%,1.365GiB / 125.8GiB,5.19GB / 15.7MB,0B / 19GB,40
1717869931,75.76%,1.387GiB / 125.8GiB,5.2GB / 15.7MB,0B / 19.1GB,40
1717869933,12.02%,1.415GiB / 125.8GiB,5.2GB / 15.7MB,0B / 19.1GB,40
1717869935,58.86%,1.419GiB / 125.8GiB,5.21GB / 15.7MB,0B / 19.1GB,40
1717869937,42.36%,1.423GiB / 125.8GiB,5.23GB / 15.8MB,0B / 19.2GB,40
1717869939,127.45%,1.426GiB / 125.8GiB,5.25GB / 15.8MB,0B / 19.2GB,40
1717869941,52.88%,1.429GiB / 125.8GiB,5.27GB / 15.9MB,0B / 19.3GB,40
1717869943,75.68%,1.432GiB / 125.8GiB,5.28GB / 16MB,0B / 19.4GB,40
1717869945,1.28%,1.434GiB / 125.8GiB,5.29GB / 16MB,0B / 19.4GB,40
1717869947,1.91%,1.437GiB / 125.8GiB,5.3GB / 16MB,0B / 19.4GB,40
1717869949,116.16%,1.453GiB / 125.8GiB,5.32GB / 16.1MB,0B / 19.5GB,41
1717869951,102.20%,1.49GiB / 125.8GiB,5.34GB / 16.1MB,0B / 19.5GB,41
1717869953,175.59%,1.509GiB / 125.8GiB,5.36GB / 16.2MB,0B / 19.7GB,41
1717869955,200.17%,1.516GiB / 125.8GiB,5.4GB / 16.3MB,0B / 19.8GB,41
1717869957,31.50%,1.519GiB / 125.8GiB,5.41GB / 16.3MB,0B / 19.8GB,41
1717869959,57.94%,1.522GiB / 125.8GiB,5.43GB / 16.4MB,0B / 19.9GB,41
1717869961,122.71%,1.525GiB / 125.8GiB,5.45GB / 16.5MB,0B / 19.9GB,41
1717869963,33.18%,1.527GiB / 125.8GiB,5.46GB / 16.5MB,0B / 20GB,41
1717869965,109.99%,1.53GiB / 125.8GiB,5.47GB / 16.5MB,0B / 20GB,41
1717869967,146.93%,1.601GiB / 125.8GiB,5.49GB / 16.6MB,0B / 20.1GB,41
1717869969,116.67%,1.638GiB / 125.8GiB,5.51GB / 16.7MB,0B / 20.2GB,41
1717869971,102.60%,1.644GiB / 125.8GiB,5.53GB / 16.7MB,0B / 20.3GB,41
1717869973,130.75%,1.618GiB / 125.8GiB,5.56GB / 16.8MB,0B / 20.4GB,41
1717869975,108.94%,1.621GiB / 125.8GiB,5.58GB / 16.9MB,0B / 20.5GB,41
1717869977,99.60%,1.625GiB / 125.8GiB,5.61GB / 16.9MB,0B / 20.6GB,41
1717869979,62.42%,1.627GiB / 125.8GiB,5.62GB / 17MB,0B / 20.7GB,41
1717869981,76.99%,1.63GiB / 125.8GiB,5.64GB / 17MB,0B / 20.7GB,41
1717869983,135.50%,1.634GiB / 125.8GiB,5.66GB / 17.1MB,0B / 20.8GB,41
1717869985,119.00%,1.637GiB / 125.8GiB,5.69GB / 17.2MB,0B / 20.9GB,41
1717869987,133.85%,1.641GiB / 125.8GiB,5.71GB / 17.2MB,0B / 21GB,41
1717869989,116.88%,1.645GiB / 125.8GiB,5.73GB / 17.3MB,0B / 21.1GB,41
1717869991,110.91%,1.648GiB / 125.8GiB,5.75GB / 17.4MB,0B / 21.1GB,41
