Timestamp,CPU%,MemUsage,NetIO,BlockIO,PIDs
1717856416,316.20%,2.355GiB / 125.8GiB,2.73GB / 6.52MB,143kB / 8.73GB,40
1717856418,313.05%,2.375GiB / 125.8GiB,2.75GB / 6.57MB,147kB / 8.96GB,40
1717856420,301.31%,2.39GiB / 125.8GiB,2.8GB / 6.69MB,152kB / 9.14GB,40
1717856422,80.80%,2.409GiB / 125.8GiB,2.83GB / 6.76MB,152kB / 9.31GB,40
1717856424,107.83%,2.428GiB / 125.8GiB,2.85GB / 6.81MB,156kB / 9.5GB,40
1717856426,138.19%,2.449GiB / 125.8GiB,2.88GB / 6.87MB,160kB / 9.67GB,40
1717856428,177.47%,2.467GiB / 125.8GiB,2.9GB / 6.94MB,160kB / 9.78GB,40
1717856430,170.35%,2.481GiB / 125.8GiB,2.93GB / 7MB,164kB / 9.93GB,40
1717856432,278.01%,2.513GiB / 125.8GiB,3GB / 7.14MB,168kB / 10.1GB,40
1717856434,291.59%,2.551GiB / 125.8GiB,3.05GB / 7.23MB,172kB / 10.2GB,40
1717856436,252.10%,2.589GiB / 125.8GiB,3.1GB / 7.33MB,176kB / 10.4GB,40
1717856438,291.58%,2.628GiB / 125.8GiB,3.15GB / 7.43MB,180kB / 10.5GB,40
1717856440,149.11%,2.66GiB / 125.8GiB,3.19GB / 7.51MB,180kB / 10.7GB,40
1717856442,298.78%,2.71GiB / 125.8GiB,3.24GB / 7.63MB,184kB / 10.9GB,40
1717856444,288.33%,2.765GiB / 125.8GiB,3.29GB / 7.74MB,188kB / 11.1GB,40
1717856446,294.26%,2.82GiB / 125.8GiB,3.35GB / 7.86MB,193kB / 11.3GB,40
1717856448,293.58%,2.877GiB / 125.8GiB,3.4GB / 7.96MB,197kB / 11.5GB,40
1717856450,291.51%,2.917GiB / 125.8GiB,3.45GB / 8.07MB,201kB / 11.7GB,40
1717856452,309.48%,2.952GiB / 125.8GiB,3.5GB / 8.15MB,201kB / 11.9GB,40
1717856454,308.05%,2.989GiB / 125.8GiB,3.55GB / 8.26MB,205kB / 12.1GB,40
1717856456,324.39%,3.03GiB / 125.8GiB,3.61GB / 8.36MB,209kB / 12.3GB,40
1717856458,322.89%,3.07GiB / 125.8GiB,3.67GB / 8.47MB,213kB / 12.5GB,40
1717856460,315.62%,3.112GiB / 125.8GiB,3.71GB / 8.57MB,217kB / 12.7GB,40
1717856462,404.15%,3.162GiB / 125.8GiB,3.77GB / 8.68MB,217kB / 12.9GB,40
1717856464,144.12%,3.182GiB / 125.8GiB,3.79GB / 8.74MB,221kB / 13GB,40
1717856466,143.71%,3.2GiB / 125.8GiB,3.81GB / 8.79MB,221kB / 13.1GB,40
1717856468,320.13%,3.231GiB / 125.8GiB,3.85GB / 8.86MB,225kB / 13.2GB,41
1717856470,433.30%,3.291GiB / 125.8GiB,3.93GB / 9.03MB,233kB / 13.4GB,40
1717856472,407.31%,3.331GiB / 125.8GiB,4.02GB / 9.18MB,238kB / 13.7GB,40
1717856474,287.37%,3.363GiB / 125.8GiB,4.09GB / 9.32MB,242kB / 13.8GB,40
1717856477,367.72%,3.443GiB / 125.8GiB,4.17GB / 9.46MB,250kB / 14GB,40
1717856479,418.18%,3.543GiB / 125.8GiB,4.25GB / 9.62MB,254kB / 14.3GB,40
1717856481,424.33%,3.651GiB / 125.8GiB,4.34GB / 9.8MB,262kB / 14.5GB,40
1717856483,411.82%,3.748GiB / 125.8GiB,4.44GB / 10MB,270kB / 14.8GB,40
1717856485,447.50%,3.82GiB / 125.8GiB,4.54GB / 10.2MB,274kB / 15GB,40
1717856487,546.77%,3.903GiB / 125.8GiB,4.63GB / 10.3MB,287kB / 15.2GB,40
1717856489,455.93%,3.967GiB / 125.8GiB,4.71GB / 10.4MB,291kB / 15.5GB,40
1717856491,151.85%,4.007GiB / 125.8GiB,4.76GB / 10.5MB,295kB / 15.6GB,40
1717856493,471.14%,4.047GiB / 125.8GiB,4.84GB / 10.6MB,303kB / 15.8GB,40
1717856495,588.69%,4.083GiB / 125.8GiB,4.92GB / 10.8MB,307kB / 16.1GB,40
1717856497,697.21%,4.116GiB / 125.8GiB,4.98GB / 10.9MB,315kB / 16.3GB,40
1717856499,114.54%,4.148GiB / 125.8GiB,5.01GB / 10.9MB,319kB / 16.6GB,40
1717856501,35.19%,4.183GiB / 125.8GiB,5.01GB / 11MB,319kB / 16.8GB,40
1717856503,45.32%,4.223GiB / 125.8GiB,5.03GB / 11MB,324kB / 16.9GB,40
1717856505,35.73%,4.268GiB / 125.8GiB,5.04GB / 11MB,324kB / 17.1GB,40
1717856507,52.65%,4.301GiB / 125.8GiB,5.06GB / 11.1MB,324kB / 17.3GB,40
1717856509,109.89%,4.323GiB / 125.8GiB,5.08GB / 11.1MB,324kB / 17.3GB,40
1717856511,151.28%,4.353GiB / 125.8GiB,5.11GB / 11.2MB,328kB / 17.4GB,40
1717856513,130.30%,4.413GiB / 125.8GiB,5.15GB / 11.3MB,328kB / 17.5GB,40
1717856515,97.79%,4.476GiB / 125.8GiB,5.19GB / 11.3MB,332kB / 17.6GB,40
1717856517,132.61%,4.561GiB / 125.8GiB,5.23GB / 11.4MB,336kB / 17.8GB,40
1717856519,121.73%,4.632GiB / 125.8GiB,5.27GB / 11.5MB,340kB / 17.9GB,40
1717856521,132.86%,4.686GiB / 125.8GiB,5.3GB / 11.6MB,344kB / 18.1GB,40
1717856523,147.41%,4.748GiB / 125.8GiB,5.34GB / 11.7MB,348kB / 18.3GB,40
1717856525,157.96%,4.8GiB / 125.8GiB,5.38GB / 11.7MB,348kB / 18.5GB,40
1717856527,125.43%,4.848GiB / 125.8GiB,5.42GB / 11.8MB,352kB / 18.7GB,40
1717856529,98.07%,4.887GiB / 125.8GiB,5.45GB / 11.9MB,352kB / 18.9GB,41
1717856531,126.38%,4.943GiB / 125.8GiB,5.49GB / 12MB,356kB / 19.1GB,41
1717856533,122.48%,4.987GiB / 125.8GiB,5.53GB / 12.1MB,360kB / 19.2GB,41
1717856535,120.83%,5.034GiB / 125.8GiB,5.56GB / 12.1MB,360kB / 19.4GB,41
1717856537,123.63%,5.079GiB / 125.8GiB,5.6GB / 12.2MB,365kB / 19.6GB,41
1717856539,146.38%,5.127GiB / 125.8GiB,5.64GB / 12.3MB,369kB / 19.8GB,41
1717856541,135.25%,5.203GiB / 125.8GiB,5.68GB / 12.4MB,369kB / 19.9GB,41
1717856543,64.33%,5.198GiB / 125.8GiB,5.7GB / 12.4MB,373kB / 20GB,41
1717856545,162.77%,5.246GiB / 125.8GiB,5.73GB / 12.5MB,373kB / 20.2GB,41
1717856547,142.62%,5.291GiB / 125.8GiB,5.78GB / 12.6MB,377kB / 20.4GB,40
1717856549,145.58%,5.34GiB / 125.8GiB,5.82GB / 12.6MB,381kB / 20.5GB,40
1717856551,99.46%,5.379GiB / 125.8GiB,5.85GB / 12.7MB,381kB / 20.7GB,40
1717856553,110.36%,5.418GiB / 125.8GiB,5.88GB / 12.8MB,381kB / 20.8GB,40
1717856555,125.72%,5.47GiB / 125.8GiB,5.93GB / 12.9MB,385kB / 21GB,40
1717856557,127.57%,5.515GiB / 125.8GiB,5.97GB / 13MB,389kB / 21.2GB,40
1717856559,96.62%,5.551GiB / 125.8GiB,6GB / 13MB,389kB / 21.2GB,40
1717856561,120.38%,5.582GiB / 125.8GiB,6.03GB / 13.1MB,389kB / 21.3GB,40
1717856563,65.63%,5.603GiB / 125.8GiB,6.05GB / 13.1MB,389kB / 21.3GB,40
1717856565,161.10%,5.648GiB / 125.8GiB,6.09GB / 13.2MB,389kB / 21.5GB,40
1717856567,150.74%,5.696GiB / 125.8GiB,6.13GB / 13.3MB,389kB / 21.6GB,40
1717856569,151.03%,5.742GiB / 125.8GiB,6.17GB / 13.4MB,397kB / 21.8GB,40
1717856571,127.67%,5.79GiB / 125.8GiB,6.22GB / 13.5MB,401kB / 22GB,40
1717856573,127.69%,5.827GiB / 125.8GiB,6.24GB / 13.5MB,401kB / 22.2GB,40
1717856575,113.36%,5.836GiB / 125.8GiB,6.27GB / 13.6MB,406kB / 22.3GB,40
1717856577,159.29%,5.851GiB / 125.8GiB,6.32GB / 13.7MB,406kB / 22.4GB,40
1717856579,148.04%,5.864GiB / 125.8GiB,6.36GB / 13.8MB,410kB / 22.5GB,40
1717856581,121.79%,5.915GiB / 125.8GiB,6.4GB / 13.9MB,414kB / 22.6GB,40
1717856583,126.25%,5.96GiB / 125.8GiB,6.45GB / 13.9MB,414kB / 22.8GB,40
1717856585,71.49%,5.991GiB / 125.8GiB,6.47GB / 14MB,414kB / 22.9GB,40
1717856587,124.82%,6.038GiB / 125.8GiB,6.51GB / 14.1MB,418kB / 23.1GB,40
1717856589,137.17%,6.088GiB / 125.8GiB,6.55GB / 14.2MB,418kB / 23.2GB,41
1717856591,116.21%,6.131GiB / 125.8GiB,6.59GB / 14.2MB,422kB / 23.4GB,41
1717856593,144.30%,6.191GiB / 125.8GiB,6.63GB / 14.3MB,426kB / 23.6GB,41
1717856595,171.17%,6.31GiB / 125.8GiB,6.67GB / 14.4MB,426kB / 23.7GB,41
1717856597,169.67%,6.332GiB / 125.8GiB,6.72GB / 14.5MB,430kB / 23.8GB,41
1717856599,181.25%,6.38GiB / 125.8GiB,6.75GB / 14.6MB,434kB / 24GB,41
1717856601,193.92%,6.426GiB / 125.8GiB,6.8GB / 14.7MB,438kB / 24.2GB,40
1717856603,95.18%,6.439GiB / 125.8GiB,6.83GB / 14.7MB,438kB / 24.3GB,39
1717856605,25.75%,6.455GiB / 125.8GiB,6.85GB / 14.8MB,438kB / 24.3GB,39
1717856607,67.53%,6.487GiB / 125.8GiB,6.88GB / 14.8MB,442kB / 24.4GB,39
1717856609,47.16%,6.514GiB / 125.8GiB,6.9GB / 14.9MB,442kB / 24.5GB,39
1717856611,97.62%,6.548GiB / 125.8GiB,6.93GB / 14.9MB,446kB / 24.6GB,39
1717856613,87.51%,6.59GiB / 125.8GiB,6.96GB / 15MB,446kB / 24.8GB,39
1717856615,109.55%,6.63GiB / 125.8GiB,7GB / 15.1MB,451kB / 24.9GB,39
1717856617,126.12%,6.676GiB / 125.8GiB,7.04GB / 15.2MB,455kB / 25GB,39
1717856619,103.45%,6.715GiB / 125.8GiB,7.07GB / 15.2MB,455kB / 25.2GB,39
1717856621,138.12%,6.761GiB / 125.8GiB,7.11GB / 15.3MB,459kB / 25.4GB,39
1717856623,142.67%,6.801GiB / 125.8GiB,7.14GB / 15.4MB,463kB / 25.5GB,39
1717856625,90.17%,6.841GiB / 125.8GiB,7.18GB / 15.4MB,463kB / 25.7GB,39
1717856627,152.20%,6.889GiB / 125.8GiB,7.22GB / 15.5MB,467kB / 25.9GB,39
1717856629,96.62%,6.923GiB / 125.8GiB,7.25GB / 15.6MB,467kB / 25.9GB,39
1717856631,124.17%,6.963GiB / 125.8GiB,7.29GB / 15.7MB,467kB / 26.1GB,39
1717856633,111.45%,6.999GiB / 125.8GiB,7.32GB / 15.7MB,467kB / 26.1GB,39
1717856635,64.48%,7.031GiB / 125.8GiB,7.35GB / 15.8MB,471kB / 26.2GB,39
1717856637,120.64%,7.072GiB / 125.8GiB,7.38GB / 15.9MB,475kB / 26.3GB,39
1717856639,77.70%,7.104GiB / 125.8GiB,7.41GB / 15.9MB,475kB / 26.4GB,39
1717856641,109.45%,7.146GiB / 125.8GiB,7.45GB / 16MB,483kB / 26.5GB,39
1717856643,68.78%,7.178GiB / 125.8GiB,7.48GB / 16.1MB,492kB / 26.6GB,39
1717856645,94.00%,7.218GiB / 125.8GiB,7.52GB / 16.1MB,500kB / 26.8GB,39
1717856647,74.08%,7.253GiB / 125.8GiB,7.55GB / 16.2MB,504kB / 26.9GB,39
1717856649,138.44%,7.297GiB / 125.8GiB,7.58GB / 16.3MB,504kB / 27GB,40
1717856651,121.66%,7.326GiB / 125.8GiB,7.61GB / 16.3MB,504kB / 27.1GB,40
1717856653,183.97%,7.396GiB / 125.8GiB,7.64GB / 16.4MB,504kB / 27.2GB,40
1717856655,186.84%,7.416GiB / 125.8GiB,7.68GB / 16.5MB,512kB / 27.3GB,40
1717856657,74.85%,7.443GiB / 125.8GiB,7.72GB / 16.5MB,512kB / 27.4GB,39
1717856659,116.92%,7.469GiB / 125.8GiB,7.74GB / 16.6MB,516kB / 27.5GB,39
1717856661,93.22%,7.511GiB / 125.8GiB,7.78GB / 16.7MB,516kB / 27.6GB,39
1717856663,137.04%,7.549GiB / 125.8GiB,7.81GB / 16.8MB,520kB / 27.8GB,39
1717856665,121.07%,7.59GiB / 125.8GiB,7.85GB / 16.8MB,524kB / 28GB,39
1717856667,109.16%,7.623GiB / 125.8GiB,7.88GB / 16.9MB,524kB / 28.2GB,39
1717856669,150.95%,7.672GiB / 125.8GiB,7.92GB / 17MB,528kB / 28.4GB,39
1717856671,167.44%,7.701GiB / 125.8GiB,7.96GB / 17.1MB,528kB / 28.5GB,39
1717856673,205.35%,7.728GiB / 125.8GiB,8GB / 17.2MB,532kB / 28.6GB,39
1717856675,133.53%,7.766GiB / 125.8GiB,8.03GB / 17.3MB,537kB / 28.7GB,39
1717856677,155.39%,7.798GiB / 125.8GiB,8.05GB / 17.4MB,537kB / 28.8GB,39
1717856679,242.70%,7.829GiB / 125.8GiB,8.07GB / 17.5MB,537kB / 29GB,39
1717856681,214.66%,7.856GiB / 125.8GiB,8.09GB / 17.7MB,541kB / 29.1GB,39
1717856683,181.50%,7.885GiB / 125.8GiB,8.1GB / 17.8MB,541kB / 29.2GB,39
1717856685,205.07%,7.917GiB / 125.8GiB,8.12GB / 18MB,545kB / 29.4GB,39
1717856687,207.56%,7.94GiB / 125.8GiB,8.13GB / 18.1MB,545kB / 29.5GB,39
1717856689,182.51%,7.966GiB / 125.8GiB,8.14GB / 18.3MB,549kB / 29.6GB,39
1717856691,193.94%,7.994GiB / 125.8GiB,8.16GB / 18.4MB,549kB / 29.8GB,39
1717856693,184.15%,8.018GiB / 125.8GiB,8.17GB / 18.5MB,549kB / 29.9GB,39
1717856695,235.63%,8.046GiB / 125.8GiB,8.18GB / 18.7MB,553kB / 30GB,39
1717856697,197.70%,8.074GiB / 125.8GiB,8.2GB / 18.8MB,553kB / 30.2GB,39
1717856700,190.43%,8.099GiB / 125.8GiB,8.21GB / 19MB,553kB / 30.3GB,39
1717856702,202.71%,8.128GiB / 125.8GiB,8.23GB / 19.1MB,557kB / 30.4GB,39
1717856704,185.66%,8.153GiB / 125.8GiB,8.24GB / 19.2MB,557kB / 30.6GB,39
1717856706,254.78%,8.184GiB / 125.8GiB,8.26GB / 19.4MB,557kB / 30.7GB,39
1717856708,184.77%,8.211GiB / 125.8GiB,8.27GB / 19.5MB,561kB / 30.9GB,39
1717856710,172.49%,8.275GiB / 125.8GiB,8.28GB / 19.7MB,561kB / 31GB,40
1717856712,257.64%,8.281GiB / 125.8GiB,8.3GB / 19.8MB,561kB / 31.1GB,40
1717856714,334.78%,8.311GiB / 125.8GiB,8.31GB / 20MB,565kB / 31.3GB,40
1717856716,230.08%,8.328GiB / 125.8GiB,8.33GB / 20.1MB,565kB / 31.5GB,39
1717856718,182.34%,8.35GiB / 125.8GiB,8.34GB / 20.2MB,565kB / 31.6GB,39
1717856720,143.40%,8.37GiB / 125.8GiB,8.35GB / 20.4MB,569kB / 31.7GB,39
1717856722,108.31%,8.39GiB / 125.8GiB,8.36GB / 20.5MB,569kB / 31.8GB,39
1717856724,148.76%,8.408GiB / 125.8GiB,8.37GB / 20.6MB,569kB / 31.9GB,39
1717856726,252.47%,8.431GiB / 125.8GiB,8.38GB / 20.7MB,573kB / 32GB,39
1717856728,208.92%,8.455GiB / 125.8GiB,8.4GB / 20.8MB,573kB / 32.1GB,39
1717856730,138.79%,8.475GiB / 125.8GiB,8.41GB / 20.9MB,573kB / 32.1GB,39
1717856732,167.41%,8.5GiB / 125.8GiB,8.42GB / 21.1MB,578kB / 32.2GB,39
1717856734,120.20%,8.52GiB / 125.8GiB,8.43GB / 21.2MB,578kB / 32.3GB,39
1717856736,210.37%,8.544GiB / 125.8GiB,8.45GB / 21.4MB,578kB / 32.3GB,39
1717856738,202.88%,8.572GiB / 125.8GiB,8.46GB / 21.5MB,582kB / 32.4GB,39
1717856740,177.97%,8.595GiB / 125.8GiB,8.47GB / 21.6MB,582kB / 32.4GB,39
1717856742,192.55%,8.619GiB / 125.8GiB,8.49GB / 21.8MB,582kB / 32.5GB,39
1717856744,215.03%,8.643GiB / 125.8GiB,8.5GB / 21.9MB,582kB / 32.6GB,39
1717856746,120.77%,8.663GiB / 125.8GiB,8.51GB / 22MB,582kB / 32.6GB,39
1717856748,203.42%,8.684GiB / 125.8GiB,8.52GB / 22.1MB,586kB / 32.8GB,39
1717856750,263.96%,8.691GiB / 125.8GiB,8.55GB / 22.3MB,586kB / 32.9GB,39
1717856752,212.57%,8.7GiB / 125.8GiB,8.56GB / 22.5MB,590kB / 32.9GB,39
1717856754,189.20%,8.726GiB / 125.8GiB,8.58GB / 22.6MB,590kB / 33GB,39
1717856756,139.15%,8.743GiB / 125.8GiB,8.58GB / 22.7MB,590kB / 33.1GB,39
1717856758,172.02%,8.77GiB / 125.8GiB,8.6GB / 22.9MB,590kB / 33.1GB,39
1717856760,244.64%,8.798GiB / 125.8GiB,8.61GB / 23MB,590kB / 33.3GB,39
1717856762,196.80%,8.825GiB / 125.8GiB,8.63GB / 23.2MB,594kB / 33.4GB,39
1717856764,189.75%,8.854GiB / 125.8GiB,8.64GB / 23.3MB,594kB / 33.6GB,39
1717856766,208.56%,8.884GiB / 125.8GiB,8.66GB / 23.5MB,594kB / 33.7GB,39
1717856768,208.56%,8.914GiB / 125.8GiB,8.67GB / 23.7MB,598kB / 33.9GB,39
1717856770,233.56%,8.95GiB / 125.8GiB,8.69GB / 23.8MB,598kB / 34GB,40
1717856772,188.88%,8.98GiB / 125.8GiB,8.7GB / 23.9MB,598kB / 34.1GB,40
1717856774,267.66%,9.013GiB / 125.8GiB,8.72GB / 24.1MB,602kB / 34.3GB,40
1717856776,287.75%,9.044GiB / 125.8GiB,8.74GB / 24.3MB,602kB / 34.4GB,40
1717856778,274.34%,9.075GiB / 125.8GiB,8.75GB / 24.5MB,606kB / 34.5GB,40
1717856780,237.19%,9.105GiB / 125.8GiB,8.77GB / 24.6MB,606kB / 34.7GB,40
1717856782,260.11%,9.13GiB / 125.8GiB,8.79GB / 24.8MB,610kB / 34.8GB,39
1717856784,144.45%,9.156GiB / 125.8GiB,8.8GB / 24.9MB,614kB / 35GB,39
1717856786,272.35%,9.19GiB / 125.8GiB,8.82GB / 25.1MB,614kB / 35.1GB,39
1717856788,266.94%,9.207GiB / 125.8GiB,8.84GB / 25.3MB,614kB / 35.2GB,39
1717856790,209.72%,9.244GiB / 125.8GiB,8.86GB / 25.5MB,618kB / 35.3GB,39
1717856792,192.84%,9.272GiB / 125.8GiB,8.88GB / 25.7MB,618kB / 35.4GB,39
1717856794,258.68%,9.305GiB / 125.8GiB,8.9GB / 25.9MB,618kB / 35.5GB,39
1717856796,245.58%,9.337GiB / 125.8GiB,8.92GB / 26.1MB,618kB / 35.6GB,39
1717856798,230.40%,9.369GiB / 125.8GiB,8.94GB / 26.3MB,618kB / 35.7GB,39
1717856800,214.47%,9.401GiB / 125.8GiB,8.96GB / 26.4MB,618kB / 35.8GB,39
1717856802,215.05%,9.431GiB / 125.8GiB,8.97GB / 26.6MB,618kB / 35.9GB,39
1717856804,222.23%,9.463GiB / 125.8GiB,8.99GB / 26.8MB,618kB / 36GB,39
1717856806,229.49%,9.496GiB / 125.8GiB,9.01GB / 27MB,623kB / 36.1GB,39
1717856808,268.68%,9.53GiB / 125.8GiB,9.03GB / 27.1MB,623kB / 36.2GB,39
1717856810,237.29%,9.564GiB / 125.8GiB,9.05GB / 27.3MB,623kB / 36.3GB,39
1717856812,287.23%,9.597GiB / 125.8GiB,9.06GB / 27.5MB,623kB / 36.4GB,39
1717856814,244.60%,9.627GiB / 125.8GiB,9.08GB / 27.7MB,623kB / 36.5GB,39
1717856816,214.67%,9.65GiB / 125.8GiB,9.09GB / 27.8MB,631kB / 36.7GB,39
1717856818,243.88%,9.685GiB / 125.8GiB,9.11GB / 28MB,631kB / 36.8GB,39
1717856820,325.17%,9.723GiB / 125.8GiB,9.14GB / 28.2MB,631kB / 36.9GB,39
1717856822,230.23%,9.76GiB / 125.8GiB,9.16GB / 28.4MB,631kB / 37GB,39
1717856824,161.08%,9.781GiB / 125.8GiB,9.17GB / 28.6MB,631kB / 37GB,39
1717856826,240.22%,9.814GiB / 125.8GiB,9.19GB / 28.7MB,631kB / 37.1GB,39
1717856828,322.41%,9.851GiB / 125.8GiB,9.21GB / 28.9MB,631kB / 37.2GB,39
1717856830,385.93%,9.896GiB / 125.8GiB,9.23GB / 29.1MB,631kB / 37.3GB,40
1717856832,231.78%,9.93GiB / 125.8GiB,9.25GB / 29.3MB,635kB / 37.3GB,40
1717856834,236.15%,9.958GiB / 125.8GiB,9.26GB / 29.5MB,635kB / 37.4GB,40
1717856836,277.72%,9.992GiB / 125.8GiB,9.28GB / 29.6MB,635kB / 37.5GB,40
1717856838,228.74%,10.02GiB / 125.8GiB,9.3GB / 29.8MB,635kB / 37.6GB,40
1717856840,261.65%,10.06GiB / 125.8GiB,9.32GB / 30MB,635kB / 37.6GB,40
1717856842,182.73%,10.09GiB / 125.8GiB,9.34GB / 30.2MB,635kB / 37.7GB,40
1717856844,219.77%,10.11GiB / 125.8GiB,9.35GB / 30.3MB,635kB / 37.8GB,40
1717856846,131.95%,10.13GiB / 125.8GiB,9.36GB / 30.4MB,639kB / 38GB,40
1717856848,410.98%,10.15GiB / 125.8GiB,9.38GB / 30.6MB,643kB / 38GB,39
1717856850,253.56%,10.19GiB / 125.8GiB,9.4GB / 30.8MB,643kB / 38.1GB,39
