TPM,time
6,0
7434,10
10386,20
8244,30
8292,40
4776,50
54672,60
138282,70
158628,80
136386,90
90000,100
186714,110
177606,120
160284,130
140754,140
148218,150
111156,160
146208,170
17700,180
135282,190
115044,200
116934,210
144768,220
196530,230
191100,240
174768,250
162186,260
65484,270
177006,280
162990,290
162900,300
152028,310
158610,320
161418,330
191634,340
101262,350
142488,360
204258,370
188598,380
206640,390
180936,400
156906,410
137664,420
159816,430
128076,440
37266,450
193614,460
182676,470
179502,480
186276,490
178686,500
177528,510
162114,520
171048,530
21276,540
156492,550
153462,560
149364,570
165732,580
141474,590
124410,600
69792,610
